#
#  Stripped version of finals.all.orig file
#
#
#           Bull A  Bull A  Bull B  Bull B
#  MJD        dX      dY      dX      dY
#
50220.00    -29.296 -9.005  -28.800 -9.000
50221.00    -29.186 -9.005  -28.800 -9.200
50222.00    -29.065 -8.998  -28.700 -9.300
50223.00    -29.007 -9.042  -28.500 -9.300
50224.00    -28.956 -9.186  -28.300 -9.300
50225.00    -28.895 -9.42   -28.000 -9.300
50226.00    -28.9   -9.618  -27.900 -9.200
50227.00    -28.934 -9.69   -27.900 -9.200
50228.00    -28.871 -9.625  -28.000 -9.000
50229.00    -28.756 -9.503  -28.300 -9.000
50230.00    -28.864 -9.426  -28.600 -9.000
50231.00    -29.358 -9.384  -29.000 -9.000
50232.00    -30.023 -9.256  -29.400 -9.100
50233.00    -30.487 -9.008  -29.700 -9.100
50234.00    -30.61  -8.791  -30.000 -9.200
50235.00    -30.561 -8.81   -30.100 -9.200
50236.00    -30.532 -9.069  -30.200 -9.200
50237.00    -30.547 -9.326  -30.100 -9.100
50238.00    -30.581 -9.359  -29.900 -9.100
50239.00    -30.692 -9.192  -30.000 -9.000
50240.00    -30.93  -8.975  -29.900 -8.900
50241.00    -31.233 -8.864  -30.000 -8.800
50242.00    -31.444 -8.892  -30.200 -8.700
50243.00    -31.444 -8.991  -30.500 -8.700
50244.00    -31.287 -9.077  -30.900 -8.800
50245.00    -31.193 -9.087  -31.200 -8.800
50246.00    -31.343 -8.964  -31.500 -9.000
50247.00    -31.651 -8.626  -31.700 -9.200
50248.00    -31.912 -8.354  -31.900 -9.300
50249.00    -31.982 -8.356  -32.000 -9.400
50250.00    -31.881 -8.552  -31.800 -9.500
50251.00    -31.732 -8.801  -31.800 -9.400
50252.00    -31.645 -8.996  -31.600 -9.400
50253.00    -31.733 -9.125  -31.500 -9.200
50254.00    -32.068 -9.204  -31.500 -9.000
50255.00    -32.526 -9.185  -31.600 -8.900
50256.00    -32.804 -9.013  -31.800 -8.900
50257.00    -32.842 -8.803  -32.100 -8.800
50258.00    -32.954 -8.676  -32.500 -8.800
50259.00    -33.423 -8.732  -32.800 -8.900
50260.00    -34.065 -8.894  -33.200 -8.900
50261.00    -34.561 -8.855  -33.700 -8.900
50262.00    -34.691 -8.649  -34.100 -8.900
50263.00    -34.607 -8.556  -34.500 -8.900
50264.00    -34.604 -8.675  -34.800 -8.700
50265.00    -34.769 -8.814  -34.900 -8.600
50266.00    -34.999 -8.744  -35.000 -8.500
50267.00    -35.206 -8.482  -35.000 -8.400
50268.00    -35.411 -8.248  -35.000 -8.400
50269.00    -35.707 -8.181  -35.000 -8.400
50270.00    -36.123 -8.244  -35.200 -8.300
50271.00    -36.514 -8.36   -35.200 -8.500
50272.00    -36.655 -8.526  -35.400 -8.600
50273.00    -36.524 -8.726  -35.500 -8.800
50274.00    -36.416 -8.858  -35.700 -8.800
50275.00    -36.639 -8.827  -35.900 -9.000
50276.00    -37.114 -8.713  -36.000 -9.000
50277.00    -37.464 -8.688  -36.000 -8.900
50278.00    -37.448 -8.781  -36.100 -8.800
50279.00    -37.134 -8.855  -36.100 -8.700
50280.00    -36.745 -8.79   -36.100 -8.600
50281.00    -36.504 -8.636  -36.200 -8.600
50282.00    -36.58  -8.534  -36.200 -8.400
50283.00    -36.866 -8.572  -36.300 -8.400
50284.00    -37.048 -8.664  -36.500 -8.400
50285.00    -36.97  -8.684  -36.700 -8.500
50286.00    -36.881 -8.648  -36.900 -8.500
50287.00    -37.183 -8.681  -37.200 -8.700
50288.00    -37.914 -8.81   -37.500 -8.900
50289.00    -38.712 -8.841  -37.800 -9.000
50290.00    -39.162 -8.761  -38.100 -9.200
50291.00    -39.23  -8.752  -38.200 -9.300
50292.00    -39.206 -8.875  -38.500 -9.300
50293.00    -39.316 -8.994  -38.700 -9.200
50294.00    -39.543 -8.94   -38.900 -9.000
50295.00    -39.717 -8.754  -39.200 -8.800
50296.00    -39.727 -8.625  -39.500 -8.700
50297.00    -39.698 -8.628  -39.800 -8.400
50298.00    -39.895 -8.631  -40.100 -8.400
50299.00    -40.375 -8.529  -40.300 -8.300
50300.00    -40.82  -8.427  -40.300 -8.300
50301.00    -40.895 -8.496  -40.300 -8.400
50302.00    -40.729 -8.727  -40.300 -8.400
50303.00    -40.798 -8.954  -40.400 -8.600
50304.00    -41.176 -9.03   -40.600 -8.800
50305.00    -41.526 -9.004  -40.700 -8.800
50306.00    -41.524 -8.971  -40.800 -8.900
50307.00    -41.175 -8.898  -40.800 -8.800
50308.00    -40.735 -8.723  -40.600 -8.800
50309.00    -40.421 -8.51   -40.100 -8.700
50310.00    -40.32  -8.397  -39.600 -8.500
50311.00    -40.398 -8.468  -39.400 -8.400
50312.00    -40.518 -8.647  -39.400 -8.400
50313.00    -40.537 -8.782  -39.400 -8.400
50314.00    -40.479 -8.808  -39.500 -8.400
50315.00    -40.559 -8.782  -39.800 -8.500
50316.00    -40.933 -8.773  -40.100 -8.700
50317.00    -41.481 -8.794  -40.200 -8.800
50318.00    -41.919 -8.842  -40.300 -9.000
50319.00    -42.099 -8.937  -40.500 -9.100
50320.00    -42.109 -9.062  -40.700 -9.200
50321.00    -42.127 -9.102  -41.000 -9.100
50322.00    -42.204 -8.971  -41.300 -9.100
50323.00    -42.215 -8.755  -41.600 -8.900
50324.00    -42.082 -8.621  -41.900 -8.700
50325.00    -41.825 -8.648  -42.100 -8.500
50326.00    -41.71  -8.67   -42.200 -8.300
50327.00    -41.977 -8.489  -42.200 -8.100
50328.00    -42.43  -8.184  -42.200 -8.000
50329.00    -42.608 -8.023  -42.100 -8.100
50330.00    -42.366 -8.154  -42.000 -8.100
50331.00    -42.104 -8.47   -41.700 -8.300
50332.00    -42.107 -8.807  -41.700 -8.500
50333.00    -42.159 -8.926  -41.700 -8.600
50334.00    -42.023 -8.902  -41.600 -8.800
50335.00    -41.746 -8.853  -41.600 -8.700
50336.00    -41.537 -8.756  -41.600 -8.700
50337.00    -41.497 -8.62   -41.700 -8.600
50338.00    -41.534 -8.506  -41.700 -8.400
50339.00    -41.571 -8.43   -41.800 -8.300
50340.00    -41.639 -8.378  -41.900 -8.200
50341.00    -41.718 -8.343  -41.900 -8.200
50342.00    -41.709 -8.328  -41.800 -8.200
50343.00    -41.606 -8.354  -41.800 -8.200
50344.00    -41.559 -8.432  -41.600 -8.400
50345.00    -41.688 -8.488  -41.200 -8.500
50346.00    -41.923 -8.491  -41.000 -8.500
50347.00    -42.12  -8.456  -40.700 -8.600
50348.00    -42.21  -8.452  -40.700 -8.500
50349.00    -42.221 -8.439  -40.700 -8.500
50350.00    -42.204 -8.344  -41.000 -8.400
50351.00    -42.146 -8.206  -41.300 -8.200
50352.00    -42.005 -8.075  -41.700 -8.100
50353.00    -41.738 -8.036  -42.100 -7.900
50354.00    -41.488 -8.011  -42.300 -7.700
50355.00    -41.48  -7.819  -42.300 -7.600
50356.00    -41.709 -7.466  -42.200 -7.400
50357.00    -41.89  -7.213  -41.900 -7.400
50358.00    -41.789 -7.323  -41.500 -7.500
50359.00    -41.471 -7.677  -41.000 -7.600
50360.00    -41.054 -8.029  -40.700 -7.800
50361.00    -40.668 -8.307  -40.300 -8.100
50362.00    -40.416 -8.47   -40.000 -8.300
50363.00    -40.347 -8.503  -39.900 -8.400
50364.00    -40.475 -8.431  -39.900 -8.300
50365.00    -40.692 -8.256  -40.100 -8.200
50366.00    -40.814 -7.997  -40.300 -8.000
50367.00    -40.798 -7.678  -40.500 -7.800
50368.00    -40.751 -7.368  -40.500 -7.500
50369.00    -40.738 -7.164  -40.500 -7.300
50370.00    -40.669 -7.141  -40.400 -7.200
50371.00    -40.444 -7.256  -40.200 -7.100
50372.00    -40.135 -7.379  -39.800 -7.100
50373.00    -39.988 -7.476  -39.400 -7.200
50374.00    -40.099 -7.516  -39.100 -7.300
50375.00    -40.282 -7.501  -38.900 -7.400
50376.00    -40.347 -7.413  -38.800 -7.300
50377.00    -40.237 -7.237  -38.700 -7.300
50378.00    -40.009 -7.016  -38.800 -7.200
50379.00    -39.77  -6.84   -39.000 -6.900
50380.00    -39.617 -6.724  -39.100 -6.700
50381.00    -39.515 -6.738  -39.300 -6.500
50382.00    -39.402 -6.863  -39.400 -6.400
50383.00    -39.287 -6.935  -39.500 -6.300
50384.00    -39.198 -6.828  -39.300 -6.300
50385.00    -39.11  -6.614  -39.000 -6.400
50386.00    -38.94  -6.509  -38.600 -6.500
50387.00    -38.613 -6.647  -38.200 -6.600
50388.00    -38.142 -6.945  -37.700 -6.700
50389.00    -37.631 -7.213  -37.300 -6.800
50390.00    -37.232 -7.315  -37.000 -7.000
50391.00    -37.058 -7.226  -36.800 -7.100
50392.00    -37.116 -7.019  -36.700 -7.000
50393.00    -37.305 -6.899  -36.800 -7.000
50394.00    -37.469 -6.823  -36.900 -7.000
50395.00    -37.495 -6.638  -37.000 -6.900
50396.00    -37.514 -6.265  -37.100 -6.800
50397.00    -37.607 -5.87   -37.200 -6.700
50398.00    -37.67  -5.722  -37.100 -6.700
50399.00    -37.586 -5.928  -37.000 -6.700
50400.00    -37.337 -6.343  -36.800 -6.600
50401.00    -37.116 -6.538  -36.600 -6.600
50402.00    -37.000 -6.398  -36.300 -6.500
50403.00    -37.006 -6.1    -36.200 -6.400
50404.00    -37.069 -5.847  -36.200 -6.100
50405.00    -37.076 -5.711  -36.300 -6.000
50406.00    -37.013 -5.659  -36.500 -5.800
50407.00    -36.968 -5.653  -36.700 -5.600
50408.00    -37.042 -5.707  -36.900 -5.400
50409.00    -37.352 -5.838  -37.000 -5.300
50410.00    -37.89  -6.207  -37.000 -5.200
50411.00    -38.389 -6.721  -36.800 -5.300
50412.00    -38.547 -7.006  -36.400 -5.300
50413.00    -38.213 -6.785  -35.900 -5.300
50414.00    -37.349 -6.024  -35.400 -5.400
50415.00    -36.506 -5.425  -34.800 -5.500
50416.00    -35.843 -5.25   -34.300 -5.700
50417.00    -35.312 -5.33   -34.000 -5.800
50418.00    -35.002 -5.499  -33.700 -5.900
50419.00    -34.933 -5.663  -33.700 -6.000
50420.00    -34.965 -5.79   -33.800 -6.000
50421.00    -34.992 -5.849  -34.000 -6.000
50422.00    -35.211 -5.693  -34.400 -6.000
50423.00    -35.635 -5.341  -34.700 -5.900
50424.00    -35.977 -4.941  -35.100 -5.800
50425.00    -36.008 -4.632  -35.300 -5.700
50426.00    -35.762 -4.574  -35.300 -5.700
50427.00    -35.447 -4.849  -35.200 -5.600
50428.00    -35.251 -5.289  -35.000 -5.500
50429.00    -35.188 -5.548  -34.700 -5.500
50430.00    -35.216 -5.447  -34.500 -5.400
50431.00    -35.316 -5.104  -34.300 -5.300
50432.00    -35.447 -4.768  -34.300 -5.100
50433.00    -35.548 -4.59   -34.400 -5.000
50434.00    -35.597 -4.559  -34.700 -4.900
50435.00    -35.631 -4.607  -35.100 -4.800
50436.00    -35.708 -4.704  -35.500 -4.700
50437.00    -35.843 -4.837  -35.900 -4.700
50438.00    -35.975 -4.973  -36.200 -4.600
50439.00    -35.988 -5.054  -36.300 -4.700
50440.00    -35.829 -5.042  -36.100 -4.700
50441.00    -35.594 -4.967  -35.800 -4.800
50442.00    -35.436 -4.904  -35.400 -4.800
50443.00    -35.367 -4.907  -34.900 -4.900
50444.00    -35.263 -4.967  -34.400 -4.900
50445.00    -35.073 -5.038  -34.100 -4.800
50446.00    -34.891 -5.087  -33.900 -4.900
50447.00    -34.767 -5.091  -33.900 -5.000
50448.00    -34.607 -5.044  -34.000 -5.000
50449.00    -34.381 -4.984  -34.400 -5.000
50450.00    -34.279 -4.977  -34.600 -4.900
50451.00    -34.45  -5.015  -34.900 -4.900
50452.00    -34.718 -4.984  -35.100 -5.000
50453.00    -34.77  -4.808  -35.100 -5.000
50454.00    -34.58  -4.61   -35.000 -5.000
50455.00    -34.425 -4.619  -34.800 -5.000
50456.00    -34.505 -4.87   -34.500 -4.900
50457.00    -34.731 -5.121  -34.300 -4.900
50458.00    -34.874 -5.094  -34.100 -4.700
50459.00    -34.878 -4.806  -33.900 -4.600
50460.00    -34.848 -4.504  -34.000 -4.600
50461.00    -34.887 -4.366  -34.200 -4.400
50462.00    -35.03  -4.371  -34.700 -4.500
50463.00    -35.228 -4.443  -35.100 -4.500
50464.00    -35.36  -4.572  -35.500 -4.500
50465.00    -35.345 -4.767  -35.900 -4.600
50466.00    -35.228 -4.96   -36.000 -4.600
50467.00    -35.108 -5.052  -36.000 -4.800
50468.00    -35.019 -5.031  -35.700 -4.900
50469.00    -34.944 -4.987  -35.400 -4.900
50470.00    -34.909 -5.005  -34.800 -5.000
50471.00    -34.952 -5.08   -34.300 -5.000
50472.00    -34.969 -5.153  -33.800 -5.100
50473.00    -34.899 -5.216  -33.400 -5.100
50474.00    -34.808 -5.307  -33.300 -5.200
50475.00    -34.755 -5.425  -33.400 -5.300
50476.00    -34.704 -5.513  -33.700 -5.400
50477.00    -34.655 -5.554  -34.100 -5.500
50478.00    -34.763 -5.622  -34.700 -5.600
50479.00    -35.132 -5.764  -35.300 -5.600
50480.00    -35.556 -5.875  -35.800 -5.700
50481.00    -35.706 -5.791  -36.100 -5.700
50482.00    -35.581 -5.537  -36.200 -5.700
50483.00    -35.525 -5.36   -36.200 -5.600
50484.00    -35.763 -5.423  -36.000 -5.500
50485.00    -36.095 -5.534  -35.700 -5.400
50486.00    -36.191 -5.494  -35.400 -5.200
50487.00    -35.962 -5.348  -35.100 -5.200
50488.00    -35.581 -5.255  -35.000 -5.100
50489.00    -35.311 -5.312  -35.000 -5.100
50490.00    -35.302 -5.428  -35.200 -5.200
50491.00    -35.471 -5.471  -35.600 -5.300
50492.00    -35.584 -5.462  -35.900 -5.400
50493.00    -35.487 -5.565  -36.100 -5.600
50494.00    -35.305 -5.819  -36.300 -5.700
50495.00    -35.287 -6.058  -36.400 -5.800
50496.00    -35.505 -6.179  -36.300 -6.000
50497.00    -35.739 -6.232  -36.000 -6.100
50498.00    -35.75  -6.277  -35.600 -6.200
50499.00    -35.525 -6.279  -35.200 -6.200
50500.00    -35.228 -6.218  -34.800 -6.300
50501.00    -34.977 -6.173  -34.500 -6.400
50502.00    -34.788 -6.245  -34.300 -6.400
50503.00    -34.681 -6.45   -34.300 -6.500
50504.00    -34.661 -6.689  -34.400 -6.700
50505.00    -34.711 -6.868  -34.600 -6.800
50506.00    -34.862 -7.007  -34.900 -6.900
50507.00    -35.126 -7.176  -35.000 -7.000
50508.00    -35.357 -7.34   -35.200 -7.200
50509.00    -35.337 -7.364  -35.100 -7.300
50510.00    -35.08  -7.214  -35.100 -7.200
50511.00    -34.9   -7.053  -34.800 -7.200
50512.00    -35.052 -7.057  -34.600 -7.100
50513.00    -35.424 -7.189  -34.400 -7.000
50514.00    -35.676 -7.254  -34.300 -6.800
50515.00    -35.608 -7.179  -34.200 -6.700
50516.00    -35.322 -7.099  -34.300 -6.700
50517.00    -35.098 -7.134  -34.600 -6.800
50518.00    -35.175 -7.215  -34.800 -6.900
50519.00    -35.526 -7.215  -35.100 -7.100
50520.00    -35.821 -7.181  -35.400 -7.300
50521.00    -35.74  -7.281  -35.700 -7.600
50522.00    -35.356 -7.561  -35.800 -7.800
50523.00    -35.063 -7.881  -35.800 -8.000
50524.00    -35.074 -8.085  -35.600 -8.100
50525.00    -35.173 -8.15   -35.400 -8.100
50526.00    -35.067 -8.134  -35.000 -8.000
50527.00    -34.768 -8.117  -34.600 -7.800
50528.00    -34.492 -8.026  -34.200 -7.800
50529.00    -34.366 -7.875  -34.000 -7.700
50530.00    -34.331 -7.79   -33.800 -7.700
50531.00    -34.332 -7.831  -33.800 -7.700
50532.00    -34.402 -7.949  -34.000 -7.800
50533.00    -34.559 -8.07   -34.200 -8.000
50534.00    -34.749 -8.162  -34.400 -8.200
50535.00    -34.921 -8.255  -34.500 -8.300
50536.00    -35.031 -8.35   -34.700 -8.500
50537.00    -34.999 -8.398  -34.700 -8.600
50538.00    -34.783 -8.379  -34.600 -8.600
50539.00    -34.468 -8.361  -34.400 -8.500
50540.00    -34.207 -8.419  -34.200 -8.400
50541.00    -34.058 -8.522  -34.100 -8.300
50542.00    -33.981 -8.529  -34.000 -8.100
50543.00    -33.916 -8.416  -34.000 -8.100
50544.00    -33.866 -8.336  -34.200 -8.200
50545.00    -33.907 -8.419  -34.300 -8.200
50546.00    -34.134 -8.601  -34.600 -8.400
50547.00    -34.522 -8.7    -34.800 -8.500
50548.00    -34.817 -8.675  -35.000 -8.700
50549.00    -34.799 -8.67   -35.200 -8.900
50550.00    -34.553 -8.825  -35.200 -9.100
50551.00    -34.4   -9.111  -35.200 -9.200
50552.00    -34.496 -9.379  -35.100 -9.300
50553.00    -34.605 -9.516  -34.900 -9.300
50554.00    -34.418 -9.494  -34.700 -9.300
50555.00    -33.981 -9.32   -34.500 -9.100
50556.00    -33.66  -9.081  -34.400 -9.000
50557.00    -33.642 -8.863  -34.100 -8.900
50558.00    -33.799 -8.727  -34.000 -8.800
50559.00    -33.964 -8.693  -34.000 -8.700
50560.00    -34.105 -8.741  -33.800 -8.700
50561.00    -34.233 -8.856  -33.800 -8.700
50562.00    -34.323 -9.017  -33.800 -8.900
50563.00    -34.355 -9.186  -33.800 -9.000
50564.00    -34.397 -9.3    -33.800 -9.100
50565.00    -34.519 -9.323  -33.800 -9.200
50566.00    -34.669 -9.28   -33.900 -9.300
50567.00    -34.708 -9.228  -34.000 -9.300
50568.00    -34.556 -9.186  -34.100 -9.200
50569.00    -34.273 -9.11   -34.200 -9.100
50570.00    -33.968 -8.955  -34.400 -9.000
50571.00    -33.815 -8.747  -34.600 -8.900
50572.00    -33.919 -8.616  -34.600 -8.900
50573.00    -34.226 -8.691  -34.700 -8.900
50574.00    -34.595 -8.937  -34.600 -9.000
50575.00    -34.882 -9.159  -34.600 -9.200
50576.00    -34.94  -9.207  -34.500 -9.300
50577.00    -34.779 -9.127  -34.500 -9.500
50578.00    -34.582 -9.09   -34.600 -9.700
50579.00    -34.566 -9.201  -34.600 -9.800
50580.00    -34.773 -9.406  -34.700 -9.800
50581.00    -35.004 -9.58   -34.800 -9.800
50582.00    -35.037 -9.646  -34.900 -9.700
50583.00    -34.869 -9.605  -35.000 -9.500
50584.00    -34.723 -9.498  -35.000 -9.300
50585.00    -34.766 -9.369  -35.200 -9.100
50586.00    -34.977 -9.233  -35.200 -8.900
50587.00    -35.249 -9.077  -35.400 -8.900
50588.00    -35.502 -8.914  -35.600 -8.800
50589.00    -35.68  -8.828  -35.700 -8.800
50590.00    -35.739 -8.904  -35.900 -9.000
50591.00    -35.696 -9.106  -36.000 -9.100
50592.00    -35.675 -9.283  -36.200 -9.100
50593.00    -35.82  -9.309  -36.300 -9.100
50594.00    -36.147 -9.202  -36.300 -9.100
50595.00    -36.494 -9.088  -36.400 -9.000
50596.00    -36.635 -9.06   -36.400 -8.800
50597.00    -36.461 -9.109  -36.500 -8.700
50598.00    -36.098 -9.146  -36.400 -8.500
50599.00    -35.84  -9.106  -36.500 -8.500
50600.00    -35.945 -9.018  -36.700 -8.400
50601.00    -36.426 -8.965  -36.800 -8.400
50602.00    -37.021 -8.971  -36.900 -8.400
50603.00    -37.381 -8.954  -37.000 -8.600
50604.00    -37.331 -8.885  -36.900 -8.600
50605.00    -37.001 -8.751  -36.800 -8.700
50606.00    -36.68  -8.626  -36.600 -8.800
50607.00    -36.563 -8.615  -36.600 -8.900
50608.00    -36.649 -8.724  -36.500 -8.900
50609.00    -36.832 -8.869  -36.600 -8.900
50610.00    -37.022 -8.965  -36.800 -8.800
50611.00    -37.171 -8.983  -37.100 -8.800
50612.00    -37.269 -8.943  -37.600 -8.600
50613.00    -37.401 -8.877  -37.900 -8.500
50614.00    -37.713 -8.789  -38.300 -8.300
50615.00    -38.254 -8.66   -38.600 -8.200
50616.00    -38.847 -8.493  -38.800 -8.200
50617.00    -39.225 -8.376  -38.900 -8.200
50618.00    -39.279 -8.393  -38.900 -8.200
50619.00    -39.131 -8.572  -38.800 -8.300
50620.00    -38.983 -8.777  -38.700 -8.300
50621.00    -38.971 -8.793  -38.700 -8.200
50622.00    -39.142 -8.558  -38.800 -8.200
50623.00    -39.47  -8.23   -39.000 -8.100
50624.00    -39.836 -8.028  -39.400 -7.900
50625.00    -40.063 -8.04   -39.800 -7.800
50626.00    -40.048 -8.189  -40.300 -7.800
50627.00    -39.896 -8.344  -40.700 -7.800
50628.00    -39.879 -8.442  -41.100 -8.000
50629.00    -40.213 -8.514  -41.200 -8.100
50630.00    -40.843 -8.615  -41.200 -8.200
50631.00    -41.454 -8.756  -41.200 -8.500
50632.00    -41.739 -8.881  -41.100 -8.600
50633.00    -41.681 -8.937  -41.000 -8.700
50634.00    -41.507 -8.914  -40.900 -8.800
50635.00    -41.429 -8.843  -40.900 -8.400
50636.00    -41.502 -8.758  -41.000 -8.400
50637.00    -41.723 -8.697  -41.300 -8.400
50638.00    -42.093 -8.706  -41.800 -8.500
50639.00    -42.5   -8.795  -42.300 -8.700
50640.00    -42.623 -8.87   -42.900 -8.900
50641.00    -42.452 -8.876  -43.400 -9.000
50642.00    -42.384 -8.829  -43.700 -9.100
50643.00    -42.759 -8.755  -44.000 -9.100
50644.00    -43.473 -8.658  -44.100 -9.000
50645.00    -44.093 -8.558  -44.000 -8.900
50646.00    -44.273 -8.484  -43.900 -8.800
50647.00    -44.177 -8.552  -43.700 -8.700
50648.00    -44.12  -8.742  -43.600 -8.600
50649.00    -44.182 -8.836  -43.500 -8.400
50650.00    -44.278 -8.661  -43.600 -8.100
50651.00    -44.372 -8.299  -43.800 -8.000
50652.00    -44.489 -7.986  -44.100 -7.900
50653.00    -44.602 -7.865  -44.700 -7.900
50654.00    -44.75  -7.94   -45.100 -8.000
50655.00    -44.868 -8.105  -45.600 -8.100
50656.00    -44.921 -8.291  -45.900 -8.400
50657.00    -45.04  -8.493  -46.000 -8.600
50658.00    -45.376 -8.698  -45.900 -8.800
50659.00    -45.887 -8.873  -45.700 -8.900
50660.00    -46.307 -9.000  -45.400 -9.000
50661.00    -46.412 -9.089  -45.000 -9.000
50662.00    -46.22  -9.118  -44.700 -8.800
50663.00    -45.914 -9.024  -44.600 -8.700
50664.00    -45.657 -8.792  -44.700 -8.600
50665.00    -45.547 -8.534  -45.000 -8.300
50666.00    -45.628 -8.427  -45.300 -8.300
50667.00    -45.837 -8.524  -45.800 -8.400
50668.00    -45.947 -8.72   -46.300 -8.500
50669.00    -45.881 -8.87   -46.600 -8.600
50670.00    -45.936 -8.931  -46.900 -8.700
50671.00    -46.45  -8.946  -47.100 -8.600
50672.00    -47.283 -8.912  -47.200 -8.600
50673.00    -47.883 -8.784  -47.200 -8.500
50674.00    -47.935 -8.623  -47.100 -8.400
50675.00    -47.688 -8.592  -47.200 -8.300
50676.00    -47.577 -8.76   -47.200 -8.300
50677.00    -47.732 -8.968  -47.200 -8.300
50678.00    -47.978 -8.989  -47.400 -8.300
50679.00    -48.167 -8.786  -47.700 -8.400
50680.00    -48.355 -8.502  -48.000 -8.500
50681.00    -48.686 -8.226  -48.300 -8.500
50682.00    -49.146 -8.005  -48.600 -8.500
50683.00    -49.556 -7.831  -48.700 -8.500
50684.00    -49.654 -7.781  -48.600 -8.400
50685.00    -49.313 -7.978  -48.400 -8.500
50686.00    -48.751 -8.393  -47.900 -8.500
50687.00    -48.336 -8.85   -47.400 -8.600
50688.00    -48.213 -9.148  -46.700 -8.600
50689.00    -48.164 -9.285  -46.200 -8.700
50690.00    -47.964 -9.314  -45.700 -8.700
50691.00    -47.662 -9.193  -45.500 -8.500
50692.00    -47.462 -8.877  -45.500 -8.500
50693.00    -47.492 -8.473  -45.800 -8.400
50694.00    -47.751 -8.201  -46.500 -8.300
50695.00    -48.12  -8.192  -47.100 -8.300
50696.00    -48.315 -8.349  -47.900 -8.200
50697.00    -48.217 -8.481  -48.500 -8.300
50698.00    -48.043 -8.514  -49.000 -8.200
50699.00    -48.124 -8.512  -49.200 -8.200
50700.00    -48.493 -8.521  -49.200 -8.400
50701.00    -48.809 -8.492  -48.900 -8.400
50702.00    -48.779 -8.397  -48.500 -8.400
50703.00    -48.508 -8.319  -48.000 -8.400
50704.00    -48.333 -8.347  -47.600 -8.300
50705.00    -48.407 -8.418  -47.300 -8.300
50706.00    -48.587 -8.382  -47.200 -8.100
50707.00    -48.653 -8.215  -47.300 -8.000
50708.00    -48.544 -8.038  -47.600 -8.000
50709.00    -48.435 -7.928  -48.000 -7.900
50710.00    -48.57  -7.763  -48.300 -7.900
50711.00    -48.985 -7.455  -48.500 -7.900
50712.00    -49.361 -7.175  -48.600 -7.900
50713.00    -49.293 -7.201  -48.500 -8.100
50714.00    -48.763 -7.58   -48.200 -8.100
50715.00    -48.192 -8.065  -47.700 -8.100
50716.00    -47.921 -8.404  -47.200 -8.200
50717.00    -47.835 -8.55   -46.700 -8.100
50718.00    -47.628 -8.589  -46.300 -8.000
50719.00    -47.248 -8.553  -46.100 -7.900
50720.00    -46.903 -8.401  -46.100 -7.800
50721.00    -46.737 -8.154  -46.300 -7.700
50722.00    -46.719 -7.924  -46.500 -7.700
50723.00    -46.774 -7.794  -47.000 -7.600
50724.00    -46.842 -7.74   -47.400 -7.600
50725.00    -46.861 -7.668  -47.600 -7.600
50726.00    -46.822 -7.544  -47.700 -7.700
50727.00    -46.825 -7.43   -47.600 -7.600
50728.00    -46.942 -7.398  -47.400 -7.600
50729.00    -47.072 -7.443  -47.000 -7.500
50730.00    -47.075 -7.459  -46.700 -7.400
50731.00    -46.915 -7.42   -46.300 -7.200
50732.00    -46.705 -7.356  -46.100 -6.900
50733.00    -46.585 -7.242  -45.900 -6.800
50734.00    -46.587 -7.041  -46.100 -6.700
50735.00    -46.63  -6.818  -46.400 -6.600
50736.00    -46.608 -6.732  -46.700 -6.700
50737.00    -46.513 -6.824  -47.200 -6.700
50738.00    -46.494 -6.907  -47.400 -6.900
50739.00    -46.687 -6.789  -47.600 -7.000
50740.00    -46.951 -6.552  -47.500 -7.000
50741.00    -46.924 -6.497  -47.200 -7.200
50742.00    -46.449 -6.781  -46.700 -7.200
50743.00    -45.796 -7.228  -46.000 -7.100
50744.00    -45.361 -7.559  -45.300 -7.000
50745.00    -45.163 -7.637  -44.600 -6.900
50746.00    -44.955 -7.529  -44.100 -6.800
50747.00    -44.661 -7.347  -43.800 -6.600
50748.00    -44.45  -7.124  -43.900 -6.500
50749.00    -44.442 -6.847  -44.000 -6.400
50750.00    -44.579 -6.528  -44.400 -6.400
50751.00    -44.793 -6.227  -44.900 -6.400
50752.00    -45.044 -6.085  -45.300 -6.500
50753.00    -45.234 -6.067  -45.500 -6.500
50754.00    -45.248 -6.117  -45.700 -6.700
50755.00    -45.061 -6.203  -45.500 -6.700
50756.00    -44.809 -6.281  -45.200 -6.600
50757.00    -44.657 -6.329  -44.800 -6.500
50758.00    -44.621 -6.355  -44.400 -6.300
50759.00    -44.564 -6.363  -43.900 -6.100
50760.00    -44.381 -6.318  -43.600 -5.900
50761.00    -44.109 -6.162  -43.400 -5.700
50762.00    -43.886 -5.878  -43.400 -5.500
50763.00    -43.815 -5.559  -43.400 -5.500
50764.00    -43.858 -5.363  -43.600 -5.400
50765.00    -43.885 -5.357  -43.900 -5.400
50766.00    -43.872 -5.503  -44.000 -5.500
50767.00    -43.864 -5.592  -44.100 -5.600
50768.00    -43.844 -5.507  -44.000 -5.700
50769.00    -43.683 -5.404  -43.800 -5.700
50770.00    -43.276 -5.471  -43.300 -5.700
50771.00    -42.698 -5.7    -42.800 -5.700
50772.00    -42.119 -5.99   -42.300 -5.600
50773.00    -41.701 -6.141  -41.800 -5.400
50774.00    -41.511 -6.071  -41.400 -5.300
50775.00    -41.492 -5.886  -41.400 -5.200
50776.00    -41.639 -5.687  -41.500 -5.200
