#  eopc01_1900_2004.dat
#
#  This file comes from http://hpiers.obspm.fr/eoppc/eop/eopc01/eopc01.1900-2004. See readme.eopc01 (located
#  in the psLib/data directory) for details.
#
#  @author Ross Harman, MHPCC
#
#  @version $Revision: 1.1 $ $Name: not supported by cvs2svn $
#  @date $Date: 2006-09-23 02:20:17 $
#
#
#    Date       PM-x      PM-y     UT1-UTC
#   (year)    (arcsec)   (arcsec)   (sec)
#     psF64     psF64      psF64     psF64
    2002.80   .151551   .165804  -.2429725
    2002.85   .084865   .146837  -.2549716
    2002.90   .022450   .142124  -.2612171
    2002.95  -.038228   .154264  -.2767537
    2003.00  -.087743   .187387  -.2892390
    2003.05  -.127578   .228891  -.2995032
    2003.10  -.147530   .278647  -.3078795
    2003.15  -.154775   .332102  -.3201905
    2003.20  -.157108   .383491  -.3285379
    2003.25  -.131007   .438825  -.3439523
    2003.30  -.094644   .486399  -.3588043
    2003.35  -.043183   .522695  -.3638535
    2003.40   .001931   .541957  -.3745652
    2003.45   .062632   .546600  -.3752839
    2003.50   .135203   .538240  -.3661265
    2003.55   .191134   .509318  -.3577046
    2003.60   .232086   .463954  -.3537978
    2003.65   .259508   .415127  -.3494880
    2003.70   .264299   .356543  -.3529986
    2003.75   .257771   .302232  -.3575570
    2003.80   .226130   .250158  -.3628298
    2003.85   .195950   .207643  -.3728456
    2003.90   .147593   .174905  -.3807556
    2003.95   .087282   .158884  -.3820300
    2004.00   .031246   .153785  -.3896036
    2004.05  -.014033   .166554  -.3994989
    2004.10  -.057805   .191331  -.4041551
    2004.15  -.101004   .228144  -.4153922
    2004.20  -.126021   .268583  -.4225892
    2004.25  -.140343   .321451  -.4338646
    2004.30  -.132911   .375713  -.4512439
    2004.35  -.112725   .423506  -.4596331
    2004.40  -.090722   .458455  -.4683249
