#
#  Stripped version of finals.all.orig file
#
#
#            Bull A      Bull A      Bull B     Bull B
#  MJD         dX          dY          dX         dY
#
53229.00      0.105     -0.179       0.140      -0.401
53230.00      0.120     -0.167       0.105      -0.425
53231.00      0.160     -0.161       0.164      -0.283
53232.00      0.167     -0.151       0.260      -0.252
53233.00      0.165     -0.150       0.298      -0.213
53234.00      0.146     -0.153       0.258      -0.277
53235.00      0.122     -0.153       0.046      -0.262
53236.00      0.107     -0.150       0.015      -0.252
53237.00      0.099     -0.150       0.153      -0.188
53238.00      0.085     -0.168       0.166      -0.234
53239.00      0.076     -0.192       0.131      -0.341
53240.00      0.080     -0.225       0.154      -0.400
53241.00      0.095     -0.241       0.179      -0.238
53242.00      0.109     -0.226       0.227      -0.085
53243.00      0.108     -0.169       0.249       0.024
53244.00      0.120     -0.155       0.273       0.044
53245.00      0.137     -0.163       0.307      -0.127
53246.00      0.150     -0.162       0.377      -0.310
53247.00      0.149     -0.141       0.440      -0.318
53248.00      0.132     -0.121       0.342      -0.056
53249.00      0.111     -0.118       0.198       0.122
53250.00      0.091     -0.117       0.130      -0.071
53251.00      0.076     -0.108       0.147      -0.165
53252.00      0.060     -0.108       0.161      -0.276
53253.00      0.061     -0.137       0.123      -0.354
53254.00      0.074     -0.164       0.059      -0.424
53255.00      0.094     -0.170       0.043      -0.412
53256.00      0.112     -0.166       0.074      -0.293
53257.00      0.122     -0.168       0.142      -0.136
53258.00      0.129     -0.165       0.196       0.034
53259.00      0.127     -0.130       0.253       0.157
53260.00      0.143     -0.105       0.305       0.096
53261.00      0.148     -0.090       0.334      -0.020
53262.00      0.131     -0.091       0.290      -0.133
53263.00      0.101     -0.103       0.178      -0.106
53264.00      0.076     -0.128       0.120      -0.132
53265.00      0.067     -0.154       0.153      -0.116
53266.00      0.101     -0.163       0.164      -0.065
53267.00      0.102     -0.157       0.154      -0.101
53268.00      0.106     -0.160       0.218      -0.158
53269.00      0.114     -0.175       0.217      -0.067
53270.00      0.126     -0.186       0.271      -0.128
53271.00      0.142     -0.182       0.282      -0.217
53272.00      0.163     -0.192       0.292      -0.410
53273.00      0.173     -0.188       0.265      -0.504
53274.00      0.175     -0.177       0.257      -0.518
53275.00      0.165     -0.156       0.211      -0.369
53276.00      0.148     -0.142       0.104      -0.242
53277.00      0.145     -0.157       0.014      -0.262
53278.00      0.126     -0.168      -0.005      -0.235
53279.00      0.113     -0.172       0.051      -0.336
53280.00      0.107     -0.184       0.109      -0.185
53281.00      0.111     -0.205       0.198      -0.071
53282.00      0.126     -0.221       0.206      -0.080
53283.00      0.147     -0.220       0.180      -0.183
53284.00      0.163     -0.224       0.180      -0.349
53285.00      0.169     -0.247       0.223      -0.383
53286.00      0.172     -0.263       0.296      -0.332
53287.00      0.208     -0.179       0.260      -0.143
53288.00      0.219     -0.138       0.224      -0.124
53289.00      0.220     -0.111       0.235      -0.157
53290.00      0.205     -0.111       0.249      -0.232
53291.00      0.179     -0.128       0.319      -0.235
53292.00      0.154     -0.153       0.340      -0.198
53293.00      0.140     -0.181       0.336      -0.024
53294.00      0.163     -0.181       0.298       0.116
53295.00      0.176     -0.170       0.264       0.116
53296.00      0.190     -0.154       0.241       0.019
53297.00      0.197     -0.154       0.244      -0.137
53298.00      0.202     -0.166       0.272      -0.182
53299.00      0.216     -0.173       0.307      -0.196
53300.00      0.236     -0.169       0.339      -0.119
53301.00      0.242     -0.161       0.322      -0.087
53302.00      0.228     -0.151       0.283      -0.107
53303.00      0.206     -0.145       0.225      -0.170
53304.00      0.188     -0.151       0.163      -0.263
53305.00      0.176     -0.181       0.133      -0.338
53306.00      0.162     -0.191       0.081      -0.306
53307.00      0.152     -0.193       0.082      -0.205
53308.00      0.141     -0.224       0.119      -0.086
53309.00      0.148     -0.252       0.161       0.002
53310.00      0.160     -0.272       0.216      -0.051
53311.00      0.175     -0.268       0.217      -0.207
53312.00      0.188     -0.260       0.203      -0.332
53313.00      0.195     -0.273       0.219      -0.263
53314.00      0.202     -0.288       0.196      -0.187
53315.00      0.230     -0.270       0.115      -0.235
53316.00      0.227     -0.234       0.084      -0.234
53317.00      0.212     -0.216       0.120      -0.394
53318.00      0.191     -0.223       0.212      -0.438
53319.00      0.182     -0.265       0.279      -0.364
53320.00      0.166     -0.277       0.295      -0.347
53321.00      0.154     -0.287       0.290      -0.281
53322.00      0.150     -0.290       0.259      -0.016
53323.00      0.158     -0.290       0.234       0.106
53324.00      0.177     -0.297       0.178      -0.017
53325.00      0.199     -0.303       0.208      -0.202
53326.00      0.212     -0.291       0.266      -0.390
53327.00      0.214     -0.266       0.325      -0.482
53328.00      0.215     -0.252       0.318      -0.358
53329.00      0.216     -0.251       0.220      -0.327
53330.00      0.204     -0.251       0.111      -0.393
53331.00      0.180     -0.247       0.100      -0.292
53332.00      0.160     -0.255       0.176      -0.292
53333.00      0.155     -0.302       0.288      -0.276
53334.00      0.148     -0.308       0.345      -0.171
53335.00      0.146     -0.304       0.356       0.016
53336.00      0.152     -0.313       0.333       0.173
53337.00      0.160     -0.343       0.309       0.248
53338.00      0.166     -0.371       0.292       0.177
53339.00      0.170     -0.370       0.273      -0.045
53340.00      0.176     -0.373       0.284      -0.284
53341.00      0.183     -0.355       0.261      -0.365
53342.00      0.193     -0.346       0.247      -0.372
53343.00      0.195     -0.333       0.188      -0.423
53344.00      0.177     -0.322       0.164      -0.483
53345.00      0.145     -0.332       0.259      -0.486
53346.00      0.119     -0.349       0.402      -0.463
53347.00      0.112     -0.399       0.470      -0.340
53348.00      0.102     -0.408       0.481      -0.522
53349.00      0.103     -0.425       0.471      -0.558
53350.00      0.115     -0.428       0.436      -0.528
53351.00      0.121     -0.414       0.363      -0.208
53352.00      0.118     -0.419       0.236      -0.128
53353.00      0.127     -0.447       0.104      -0.326
53354.00      0.147     -0.445       0.159      -0.488
53355.00      0.152     -0.400       0.246      -0.507
53356.00      0.137     -0.364       0.245      -0.383
53357.00      0.075     -0.376       0.155      -0.422
53358.00      0.066     -0.387       0.062      -0.503
53359.00      0.049     -0.375       0.007      -0.529
53360.00      0.025     -0.362       0.035      -0.404
53361.00      0.010     -0.367       0.107      -0.198
53362.00      0.009     -0.378       0.196      -0.076
53363.00      0.018     -0.385       0.184      -0.083
53364.00      0.031     -0.395       0.115       0.043
53365.00      0.040     -0.418       0.045       0.019
53366.00      0.044     -0.435       0.062      -0.026
53367.00      0.046     -0.429       0.078      -0.162
53368.00      0.055     -0.433       0.126      -0.380
53369.00      0.062     -0.403       0.119      -0.457
53370.00      0.067     -0.379       0.078      -0.512
53371.00      0.061     -0.367       0.041      -0.647
53372.00      0.034     -0.377      -0.008      -0.741
53373.00     -0.001     -0.411      -0.011      -0.737
53374.00     -0.020     -0.435       0.012      -0.553
53375.00     -0.006     -0.451       0.014      -0.348
53376.00     -0.015     -0.447      -0.031      -0.316
53377.00     -0.011     -0.478       0.060      -0.360
53378.00      0.023     -0.503       0.190      -0.378
53379.00      0.055     -0.472       0.307      -0.220
53380.00      0.052     -0.430       0.253      -0.131
53381.00      0.031     -0.432       0.107      -0.282
53382.00      0.026     -0.453       0.035      -0.611
53383.00      0.031     -0.438       0.092      -0.617
53384.00      0.023     -0.405       0.097      -0.512
53385.00      0.023     -0.411       0.073      -0.427
53386.00      0.008     -0.414       0.041      -0.581
53387.00     -0.009     -0.399       0.039      -0.631
53388.00     -0.035     -0.380       0.027      -0.524
53389.00     -0.054     -0.382       0.056      -0.384
53390.00     -0.055     -0.402       0.064      -0.309
53391.00     -0.042     -0.421       0.102      -0.319
53392.00     -0.031     -0.444       0.068      -0.397
53393.00     -0.018     -0.457       0.009      -0.409
53394.00     -0.011     -0.453       0.004      -0.384
53395.00     -0.005     -0.425       0.030      -0.340
53396.00      0.001     -0.394       0.066      -0.327
53397.00      0.002     -0.372       0.083      -0.293
53398.00     -0.009     -0.360       0.079      -0.264
53399.00     -0.028     -0.356       0.107      -0.193
53400.00     -0.056     -0.370       0.082      -0.228
53401.00     -0.083     -0.407       0.086      -0.317
53402.00     -0.091     -0.436       0.015      -0.298
53403.00     -0.080     -0.458      -0.013      -0.343
53404.00     -0.071     -0.434      -0.081      -0.392
53405.00     -0.073     -0.444      -0.058      -0.520
53406.00     -0.085     -0.474       0.067      -0.622
53407.00     -0.057     -0.464       0.172      -0.514
53408.00     -0.039     -0.416       0.163      -0.425
53409.00     -0.048     -0.387       0.069      -0.423
53410.00     -0.061     -0.396      -0.037      -0.442
53411.00     -0.064     -0.404      -0.055      -0.399
53412.00     -0.067     -0.392      -0.058      -0.301
53413.00     -0.078     -0.374      -0.041      -0.199
53414.00     -0.093     -0.359      -0.039      -0.365
53415.00     -0.112     -0.344       0.000      -0.446
53416.00     -0.132     -0.344       0.012      -0.313
53417.00     -0.158     -0.384       0.038      -0.280
53418.00     -0.151     -0.405       0.072      -0.262
53419.00     -0.131     -0.417       0.096      -0.512
53420.00     -0.117     -0.446       0.071      -0.591
53421.00     -0.097     -0.453       0.036      -0.588
53422.00     -0.082     -0.437       0.018      -0.369
53423.00     -0.074     -0.399       0.036      -0.284
53424.00     -0.071     -0.363       0.037      -0.364
53425.00     -0.080     -0.348       0.004      -0.377
53426.00     -0.105     -0.351      -0.091      -0.374
53427.00     -0.165     -0.347      -0.158      -0.334
53428.00     -0.185     -0.361      -0.175      -0.334
53429.00     -0.197     -0.385      -0.204      -0.337
53430.00     -0.197     -0.410      -0.196      -0.347
53431.00     -0.176     -0.412      -0.161      -0.449
53432.00     -0.142     -0.390      -0.106      -0.449
53433.00     -0.122     -0.368      -0.031      -0.436
53434.00     -0.139     -0.355       0.027      -0.465
53435.00     -0.146     -0.359       0.019      -0.337
53436.00     -0.142     -0.359       0.015      -0.172
53437.00     -0.129     -0.357      -0.012      -0.198
53438.00     -0.119     -0.351      -0.029      -0.278
53439.00     -0.117     -0.337      -0.097      -0.332
53440.00     -0.122     -0.314      -0.168      -0.254
53441.00     -0.137     -0.268      -0.212      -0.199
53442.00     -0.151     -0.252      -0.209      -0.229
53443.00     -0.166     -0.248      -0.160      -0.202
53444.00     -0.173     -0.269      -0.075      -0.274
53445.00     -0.168     -0.308      -0.003      -0.127
53446.00     -0.151     -0.327       0.063      -0.196
53447.00     -0.127     -0.319       0.098      -0.294
53448.00     -0.116     -0.317       0.107      -0.492
53449.00     -0.095     -0.313       0.010      -0.479
53450.00     -0.084     -0.302      -0.030      -0.408
53451.00     -0.084     -0.273      -0.071      -0.241
53452.00     -0.092     -0.245      -0.059      -0.265
53453.00     -0.110     -0.238      -0.109      -0.299
53454.00     -0.137     -0.244      -0.147      -0.377
53455.00     -0.206     -0.258      -0.202      -0.308
53456.00     -0.217     -0.273      -0.244      -0.320
53457.00     -0.215     -0.296      -0.185      -0.298
53458.00     -0.208     -0.317      -0.121      -0.289
53459.00     -0.192     -0.325      -0.036      -0.282
53460.00     -0.161     -0.314       0.039      -0.244
53461.00     -0.128     -0.292       0.070      -0.268
53462.00     -0.118     -0.261       0.016      -0.281
53463.00     -0.130     -0.248      -0.034      -0.238
53464.00     -0.144     -0.259      -0.040      -0.191
53465.00     -0.141     -0.283      -0.030      -0.264
53466.00     -0.130     -0.285       0.026      -0.319
53467.00     -0.126     -0.254       0.038      -0.376
53468.00     -0.135     -0.213      -0.035      -0.276
53469.00     -0.188     -0.188      -0.114      -0.298
53470.00     -0.206     -0.180      -0.130      -0.336
53471.00     -0.214     -0.188      -0.157      -0.391
53472.00     -0.207     -0.216      -0.142      -0.301
53473.00     -0.185     -0.255      -0.088      -0.251
53474.00     -0.157     -0.276      -0.102      -0.201
53475.00     -0.128     -0.262      -0.115      -0.304
53476.00     -0.116     -0.212      -0.081      -0.242
53477.00     -0.100     -0.197      -0.087      -0.258
53478.00     -0.095     -0.183      -0.066      -0.138
53479.00     -0.099     -0.159      -0.019      -0.041
53480.00     -0.111     -0.140       0.043      -0.146
53481.00     -0.126     -0.143       0.074      -0.192
53482.00     -0.144     -0.156       0.023      -0.249
53483.00     -0.145     -0.145      -0.040      -0.320
53484.00     -0.153     -0.155      -0.095      -0.274
53485.00     -0.149     -0.179      -0.087      -0.208
53486.00     -0.133     -0.203      -0.045      -0.133
53487.00     -0.110     -0.208       0.048      -0.094
53488.00     -0.087     -0.199       0.076      -0.168
53489.00     -0.069     -0.195       0.024      -0.212
53490.00     -0.062     -0.176      -0.016      -0.340
53491.00     -0.059     -0.160      -0.006      -0.335
53492.00     -0.060     -0.143      -0.012      -0.375
53493.00     -0.065     -0.137       0.021      -0.254
53494.00     -0.072     -0.136       0.007      -0.180
53495.00     -0.080     -0.122       0.004      -0.155
53496.00     -0.093     -0.104      -0.020      -0.153
53497.00     -0.143     -0.089      -0.025      -0.194
53498.00     -0.161     -0.093      -0.027      -0.186
53499.00     -0.168     -0.101      -0.004      -0.105
53500.00     -0.157     -0.118       0.034       0.056
53501.00     -0.132     -0.145       0.091       0.148
53502.00     -0.101     -0.166       0.134       0.101
53503.00     -0.073     -0.165       0.130      -0.012
53504.00     -0.053     -0.152       0.112      -0.055
53505.00     -0.046     -0.139       0.083      -0.096
53506.00     -0.048     -0.119       0.024      -0.050
53507.00     -0.055     -0.085      -0.042      -0.157
53508.00     -0.111     -0.068      -0.065      -0.233
53509.00     -0.128     -0.087      -0.053      -0.276
53510.00     -0.141     -0.123      -0.005      -0.295
53511.00     -0.171     -0.154      -0.080      -0.286
53512.00     -0.172     -0.155      -0.187      -0.344
53513.00     -0.167     -0.167      -0.217      -0.273
53514.00     -0.151     -0.184      -0.145      -0.178
53515.00     -0.132     -0.173      -0.013       0.071
53516.00     -0.113     -0.165       0.047       0.057
53517.00     -0.102     -0.176       0.030      -0.071
53518.00     -0.095     -0.197      -0.015      -0.372
53519.00     -0.081     -0.196       0.003      -0.612
53520.00     -0.068     -0.160       0.029      -0.618
53521.00     -0.067     -0.112       0.035      -0.405
53522.00     -0.082     -0.079      -0.012      -0.213
53523.00     -0.101     -0.072      -0.045      -0.069
53524.00     -0.112     -0.085      -0.032      -0.062
53525.00     -0.140     -0.084       0.004      -0.215
53526.00     -0.143     -0.100      -0.032      -0.201
53527.00     -0.139     -0.104      -0.121      -0.151
53528.00     -0.123     -0.111      -0.226       0.038
53529.00     -0.100     -0.126      -0.266       0.047
53530.00     -0.075     -0.140      -0.199       0.020
53531.00     -0.052     -0.140      -0.091      -0.190
53532.00     -0.026     -0.097       0.036      -0.305
53533.00     -0.025     -0.093       0.120      -0.232
53534.00     -0.032     -0.080       0.135      -0.059
53535.00     -0.040     -0.048       0.032      -0.109
53536.00     -0.047     -0.022      -0.073      -0.149
53537.00     -0.068     -0.055      -0.071      -0.219
53538.00     -0.081     -0.117       0.009      -0.140
53539.00     -0.077     -0.151       0.007      -0.024
53540.00     -0.062     -0.148      -0.021       0.008
53541.00     -0.044     -0.139      -0.080      -0.054
53542.00     -0.027     -0.134      -0.014      -0.018
53543.00     -0.011     -0.099       0.078       0.092
53544.00     -0.017     -0.099       0.066       0.011
53545.00     -0.016     -0.125       0.002      -0.135
53546.00      0.004     -0.155       0.003      -0.423
53547.00      0.026     -0.152       0.002      -0.449
53548.00      0.033     -0.117       0.043      -0.194
53549.00      0.022     -0.072       0.030      -0.065
53550.00     -0.000     -0.033       0.041       0.013
53551.00     -0.023     -0.016       0.052       0.010
53552.00     -0.034     -0.029       0.118      -0.137
53553.00     -0.020     -0.050       0.147      -0.334
53554.00     -0.013     -0.071       0.189      -0.544
53555.00      0.003     -0.076       0.151      -0.591
53556.00      0.026     -0.081       0.145      -0.405
53557.00      0.052     -0.095       0.123      -0.185
53558.00      0.069     -0.103       0.197      -0.048
53559.00      0.079     -0.093       0.289      -0.005
53560.00      0.082     -0.078       0.346      -0.148
53561.00      0.075     -0.077       0.382      -0.079
53562.00      0.062     -0.080       0.324      -0.105
53563.00      0.049     -0.070       0.175      -0.144
53564.00      0.042     -0.050       0.023      -0.299
53565.00      0.022     -0.083      -0.046      -0.321
53566.00      0.013     -0.143       0.059      -0.224
53567.00      0.004     -0.188       0.120      -0.051
53568.00      0.029     -0.179       0.108      -0.023
53569.00      0.059     -0.155       0.080      -0.140
53570.00      0.084     -0.132       0.075      -0.109
53571.00      0.082     -0.112       0.089       0.014
53572.00      0.056     -0.117       0.065       0.028
53573.00      0.045     -0.153       0.092      -0.169
53574.00      0.097     -0.177       0.166      -0.361
53575.00      0.125     -0.151       0.210      -0.420
53576.00      0.118     -0.112       0.227      -0.153
53577.00      0.084     -0.097       0.135      -0.132
53578.00      0.054     -0.092       0.107      -0.187
53579.00      0.039     -0.078       0.050      -0.193
53580.00      0.035     -0.076       0.027      -0.112
53581.00      0.041     -0.096       0.032      -0.035
53582.00      0.055     -0.114       0.059      -0.091
53583.00      0.075     -0.112       0.127      -0.161
53584.00      0.101     -0.106       0.191      -0.077
53585.00      0.129     -0.110       0.208       0.090
53586.00      0.147     -0.110       0.293       0.151
53587.00      0.149     -0.095       0.390       0.025
53588.00      0.187     -0.056       0.418      -0.221
53589.00      0.175     -0.058       0.408      -0.231
53590.00      0.160     -0.070       0.388      -0.218
53591.00      0.147     -0.072       0.280      -0.089
53592.00      0.135     -0.069       0.191      -0.144
53593.00      0.121     -0.085       0.148      -0.142
53594.00      0.115     -0.126       0.222      -0.109
53595.00      0.117     -0.168       0.304      -0.010
53596.00      0.136     -0.168       0.354      -0.016
53597.00      0.158     -0.147       0.348      -0.189
53598.00      0.179     -0.124       0.296      -0.134
53599.00      0.186     -0.103       0.238      -0.008
53600.00      0.175     -0.107       0.220      -0.019
53601.00      0.167     -0.138       0.290      -0.070
53602.00      0.183     -0.149       0.412      -0.290
53603.00      0.200     -0.106       0.507      -0.239
53604.00      0.181     -0.057       0.409       0.012
53605.00      0.139     -0.054       0.266      -0.030
53606.00      0.111     -0.077       0.183      -0.167
53607.00      0.105     -0.078       0.185      -0.316
53608.00      0.111     -0.075       0.202      -0.138
53609.00      0.124     -0.094       0.201      -0.023
53610.00      0.144     -0.117       0.207       0.099
53611.00      0.165     -0.114       0.219      -0.028
53612.00      0.184     -0.094       0.291      -0.075
53613.00      0.214     -0.076       0.289       0.026
53614.00      0.225     -0.068       0.281       0.068
53615.00      0.224     -0.058       0.333       0.021
53616.00      0.216     -0.042       0.323      -0.254
53617.00      0.202     -0.048       0.280      -0.433
53618.00      0.184     -0.060       0.255      -0.463
53619.00      0.168     -0.061       0.260      -0.295
53620.00      0.156     -0.054       0.204      -0.191
53621.00      0.146     -0.059       0.158      -0.143
53622.00      0.139     -0.086       0.136      -0.229
53623.00      0.144     -0.120       0.221      -0.210
53624.00      0.163     -0.144       0.291      -0.207
53625.00      0.187     -0.145       0.317      -0.255
53626.00      0.204     -0.129       0.305      -0.167
53627.00      0.212     -0.108       0.222       0.018
53628.00      0.214     -0.106       0.143      -0.070
53629.00      0.217     -0.125       0.139      -0.179
53630.00      0.223     -0.130       0.278      -0.355
53631.00      0.219     -0.092       0.375      -0.272
53632.00      0.194     -0.045       0.275      -0.045
53633.00      0.162     -0.037       0.165      -0.018
53634.00      0.145     -0.053       0.149      -0.053
53635.00      0.144     -0.057       0.240      -0.265
53636.00      0.151     -0.056       0.295      -0.131
53637.00      0.166     -0.077       0.292      -0.087
53638.00      0.190     -0.107       0.260      -0.031
53639.00      0.214     -0.110       0.234      -0.133
53640.00      0.227     -0.094       0.241      -0.071
53641.00      0.232     -0.078       0.291      -0.020
53642.00      0.231     -0.068       0.333       0.167
53643.00      0.227     -0.055       0.352       0.144
53644.00      0.221     -0.045       0.372      -0.026
53645.00      0.211     -0.047       0.323      -0.196
53646.00      0.191     -0.055       0.285      -0.282
53647.00      0.169     -0.061       0.271      -0.150
53648.00      0.158     -0.066       0.268      -0.028
53649.00      0.156     -0.077       0.320       0.029
53650.00      0.157     -0.092       0.334      -0.029
53651.00      0.164     -0.110       0.334      -0.142
53652.00      0.187     -0.129       0.327      -0.228
53653.00      0.219     -0.139       0.353      -0.166
53654.00      0.240     -0.133       0.296      -0.007
53655.00      0.243     -0.116       0.269       0.052
53656.00      0.237     -0.111       0.257       0.141
53657.00      0.232     -0.126       0.349       0.104
53658.00      0.227     -0.134       0.485       0.012
53659.00      0.215     -0.116       0.502       0.031
53660.00      0.195     -0.088       0.389       0.248
53661.00      0.180     -0.082       0.223       0.297
53662.00      0.174     -0.090       0.120       0.260
53663.00      0.176     -0.091       0.191       0.079
53664.00      0.184     -0.090       0.343      -0.061
53665.00      0.201     -0.102       0.465      -0.086
53666.00      0.226     -0.118       0.492      -0.196
53667.00      0.250     -0.119       0.443      -0.310
53668.00      0.261     -0.114       0.421      -0.327
53669.00      0.259     -0.120       0.392      -0.264
53670.00      0.250     -0.123       0.388      -0.068
53671.00      0.243     -0.103       0.391      -0.071
53672.00      0.236     -0.072       0.388      -0.130
53673.00      0.224     -0.059       0.342      -0.142
53674.00      0.203     -0.070       0.297      -0.137
53675.00      0.184     -0.094       0.275      -0.127
53676.00      0.179     -0.121       0.270      -0.067
53677.00      0.192     -0.144       0.267      -0.091
53678.00      0.210     -0.148       0.263      -0.195
53679.00      0.226     -0.128       0.261      -0.284
53680.00      0.239     -0.103       0.000       0.000
53681.00      0.251     -0.096       0.000       0.000
53682.00      0.256     -0.101       0.000       0.000
53683.00      0.254     -0.105       0.000       0.000
53684.00      0.246     -0.110       0.000       0.000
53685.00      0.235     -0.123       0.000       0.000
53686.00      0.223     -0.133       0.000       0.000
53687.00      0.214     -0.128       0.000       0.000
53688.00      0.208     -0.117       0.000       0.000
53689.00      0.203     -0.117       0.000       0.000
53690.00      0.200     -0.126       0.000       0.000
53691.00      0.202     -0.133       0.000       0.000
53692.00      0.214     -0.136       0.000       0.000
53693.00      0.234     -0.144       0.000       0.000
53694.00      0.255     -0.146       0.000       0.000
53695.00      0.271     -0.135       0.000       0.000
53696.00      0.277     -0.128       0.000       0.000
53697.00      0.275     -0.143       0.000       0.000
53698.00      0.268     -0.161       0.000       0.000
53699.00      0.258     -0.145       0.000       0.000
53700.00      0.243     -0.108       0.000       0.000
53701.00      0.222     -0.091       0.000       0.000
53702.00      0.203     -0.113       0.000       0.000
53703.00      0.197     -0.152       0.000       0.000
53704.00      0.207     -0.187       0.000       0.000
53705.00      0.227     -0.209       0.000       0.000
53706.00      0.249     -0.206       0.000       0.000
53707.00      0.258     -0.160       0.000       0.000
53708.00      0.266     -0.120       0.000       0.000
53709.00      0.260     -0.099       0.000       0.000
53710.00      0.245     -0.101       0.000       0.000
53711.00      0.233     -0.111       0.000       0.000
53712.00      0.229     -0.119       0.000       0.000
53713.00      0.226     -0.124       0.000       0.000
53714.00      0.215     -0.124       0.000       0.000
53715.00      0.202     -0.114       0.000       0.000
53716.00      0.198     -0.104       0.000       0.000
53717.00      0.196     -0.103       0.000       0.000
53718.00      0.192     -0.111       0.000       0.000
53719.00      0.192     -0.119       0.000       0.000
53720.00      0.205     -0.131       0.000       0.000
53721.00      0.225     -0.144       0.000       0.000
53722.00      0.238     -0.150       0.000       0.000
53723.00      0.244     -0.134       0.000       0.000
53724.00      0.246     -0.110       0.000       0.000
53725.00      0.248     -0.105       0.000       0.000
53726.00      0.245     -0.110       0.000       0.000
53727.00      0.233     -0.101       0.000       0.000
53728.00      0.206     -0.082       0.000       0.000
53729.00      0.175     -0.084       0.000       0.000
53730.00      0.160     -0.113       0.000       0.000
53731.00      0.171     -0.140       0.000       0.000
53732.00      0.194     -0.153       0.000       0.000
53733.00      0.215     -0.156       0.000       0.000
53734.00      0.231     -0.148       0.000       0.000
53735.00      0.239     -0.124       0.000       0.000
53736.00      0.240     -0.103       0.000       0.000
53737.00      0.238     -0.099       0.000       0.000
53738.00      0.231     -0.095       0.000       0.000
53739.00      0.217     -0.077       0.000       0.000
53740.00      0.202     -0.065       0.000       0.000
53741.00      0.192     -0.072       0.000       0.000
53742.00      0.181     -0.078       0.000       0.000
53743.00      0.164     -0.067       0.000       0.000
53744.00      0.149     -0.052       0.000       0.000
53745.00      0.145     -0.052       0.000       0.000
53746.00      0.148     -0.061       0.000       0.000
53747.00      0.157     -0.072       0.000       0.000
53748.00      0.172     -0.088       0.000       0.000
53749.00      0.191     -0.107       0.000       0.000
53750.00      0.202     -0.118       0.000       0.000
53751.00      0.206     -0.104       0.000       0.000
53752.00      0.208     -0.073       0.000       0.000
53753.00      0.210     -0.049       0.000       0.000
53754.00      0.206     -0.037       0.000       0.000
53755.00      0.189     -0.032       0.000       0.000
53756.00      0.158     -0.039       0.000       0.000
53757.00      0.129     -0.066       0.000       0.000
53758.00      0.128     -0.093       0.000       0.000
53759.00      0.149     -0.092       0.000       0.000
53760.00      0.170     -0.080       0.000       0.000
53761.00      0.185     -0.089       0.000       0.000
53762.00      0.206     -0.096       0.000       0.000
53763.00      0.226     -0.069       0.000       0.000
53764.00      0.227     -0.032       0.000       0.000
53765.00      0.216     -0.031       0.000       0.000
53766.00      0.211     -0.044       0.000       0.000
53767.00      0.202     -0.030       0.000       0.000
53768.00      0.177     -0.007       0.000       0.000
53769.00      0.153     -0.016       0.000       0.000
53770.00      0.145     -0.039       0.000       0.000
53771.00      0.141     -0.037       0.000       0.000
53772.00      0.132     -0.018       0.000       0.000
53773.00      0.129     -0.014       0.000       0.000
53774.00      0.142     -0.027       0.000       0.000
53775.00      0.163     -0.041       0.000       0.000
53776.00      0.186     -0.056       0.000       0.000
53777.00      0.205     -0.066       0.000       0.000
53778.00      0.219     -0.063       0.000       0.000
53779.00      0.226     -0.039       0.000       0.000
53780.00      0.227     -0.008       0.000       0.000
53781.00      0.220      0.011       0.000       0.000
53782.00      0.204      0.014       0.000       0.000
53783.00      0.181      0.012       0.000       0.000
53784.00      0.158     -0.002       0.000       0.000
53785.00      0.148     -0.032       0.000       0.000
53786.00      0.166     -0.052       0.000       0.000
53787.00      0.197     -0.034       0.000       0.000
53788.00      0.209     -0.010       0.000       0.000
53789.00      0.202     -0.034       0.000       0.000
53790.00      0.215     -0.081       0.000       0.000
53791.00      0.254     -0.070       0.000       0.000
53792.00      0.277     -0.003       0.000       0.000
53793.00      0.265      0.035       0.000       0.000
53794.00      0.247      0.013       0.000       0.000
53795.00      0.237     -0.018       0.000       0.000
53796.00      0.223     -0.024       0.000       0.000
53797.00      0.000      0.000       0.000       0.000
53798.00      0.000      0.000       0.000       0.000
53799.00      0.000      0.000       0.000       0.000
53800.00      0.000      0.000       0.000       0.000
53801.00      0.000      0.000       0.000       0.000
53802.00      0.000      0.000       0.000       0.000
53803.00      0.000      0.000       0.000       0.000
53804.00      0.000      0.000       0.000       0.000
53805.00      0.000      0.000       0.000       0.000
53806.00      0.000      0.000       0.000       0.000
53807.00      0.000      0.000       0.000       0.000
53808.00      0.000      0.000       0.000       0.000
53809.00      0.000      0.000       0.000       0.000
53810.00      0.000      0.000       0.000       0.000
53811.00      0.000      0.000       0.000       0.000
53812.00      0.000      0.000       0.000       0.000
53813.00      0.000      0.000       0.000       0.000
53814.00      0.000      0.000       0.000       0.000
53815.00      0.000      0.000       0.000       0.000
53816.00      0.000      0.000       0.000       0.000
53817.00      0.000      0.000       0.000       0.000
53818.00      0.000      0.000       0.000       0.000
53819.00      0.000      0.000       0.000       0.000
53820.00      0.000      0.000       0.000       0.000
53821.00      0.000      0.000       0.000       0.000
53822.00      0.000      0.000       0.000       0.000
53823.00      0.000      0.000       0.000       0.000
53824.00      0.000      0.000       0.000       0.000
53825.00      0.000      0.000       0.000       0.000
53826.00      0.000      0.000       0.000       0.000
53827.00      0.000      0.000       0.000       0.000
53828.00      0.000      0.000       0.000       0.000
53829.00      0.000      0.000       0.000       0.000
53830.00      0.000      0.000       0.000       0.000
53831.00      0.000      0.000       0.000       0.000
53832.00      0.000      0.000       0.000       0.000
53833.00      0.000      0.000       0.000       0.000
