#
#  Stripped version of finals.all.orig file
#
#
#          Bull A     Bull A      Bull A      Bull B      Bull B      Bull B
#  MJD     PM-x       PM-y        UT1-UTC     PM-x        PM-y        UT1-UTC
#
52446.00   0.212475   0.488780  -0.2289991    0.212630    0.488670   -0.2289890
52447.00   0.214565   0.486718  -0.2292301    0.214630    0.486680   -0.2292480
52448.00   0.216538   0.484377  -0.2293139    0.216550    0.484340   -0.2293260
52449.00   0.218215   0.481849  -0.2292565    0.218230    0.481840   -0.2292470
52450.00   0.219488   0.479106  -0.2291217    0.219580    0.479140   -0.2291160
52451.00   0.220855   0.476274  -0.2289744    0.220900    0.476260   -0.2289770
52452.00   0.222495   0.473233  -0.2288397    0.222530    0.473240   -0.2288370
52453.00   0.224475   0.470176  -0.2287886    0.224420    0.470060   -0.2287840
52454.00   0.225974   0.467245  -0.2288471    0.226010    0.467180   -0.2288750
52455.00   0.227145   0.464496  -0.2289808    0.227260    0.464490   -0.2290160
52456.00   0.228085   0.461571  -0.2292183    0.228170    0.461610   -0.2292270
52457.00   0.228670   0.458420  -0.2295755    0.228800    0.458450   -0.2295720
52458.00   0.229477   0.455657  -0.2300230    0.229470    0.455480   -0.2300200
52459.00   0.229929   0.452705  -0.2304413    0.230020    0.452640   -0.2304250
52460.00   0.230325   0.449629  -0.2307979    0.230440    0.449620   -0.2307870
52461.00   0.230813   0.446335  -0.2310385    0.230840    0.446330   -0.2310450
52462.00   0.231538   0.442868  -0.2311346    0.231560    0.442800   -0.2311160
52463.00   0.232357   0.439566  -0.2310913    0.232370    0.439500   -0.2310570
52464.00   0.233101   0.436299  -0.2309258    0.233070    0.436310   -0.2309210
52465.00   0.234036   0.433127  -0.2306797    0.234030    0.433250   -0.2306780
52466.00   0.235477   0.430263  -0.2304023    0.235400    0.430340   -0.2303350
52467.00   0.236735   0.427399  -0.2301805    0.236820    0.427380   -0.2301690
52468.00   0.238121   0.424430  -0.2301960    0.238100    0.424380   -0.2302190
52469.00   0.239167   0.421365  -0.2304459    0.239200    0.421320   -0.2304620
52470.00   0.240194   0.418308  -0.2309062    0.240220    0.418270   -0.2308980
52471.00   0.241186   0.415505  -0.2314847    0.241160    0.415450   -0.2314830
52472.00   0.241880   0.412784  -0.2320585    0.241970    0.412750   -0.2320660
52473.00   0.242880   0.410344  -0.2325272    0.242950    0.410280   -0.2324960
52474.00   0.244016   0.408159  -0.2328183    0.243920    0.408040   -0.2328090
52475.00   0.244296   0.405615  -0.2328375    0.244380    0.405560   -0.2328360
52476.00   0.244742   0.402725  -0.2325613    0.244780    0.402680   -0.2325410
52477.00   0.245495   0.399749  -0.2320551    0.245540    0.399670   -0.2320260
52478.00   0.246117   0.396855  -0.2314115    0.246260    0.396850   -0.2314050
52479.00   0.246666   0.394095  -0.2307041    0.246670    0.394040   -0.2307260
52480.00   0.246900   0.391189  -0.2299998    0.246940    0.391050   -0.2300230
52481.00   0.246744   0.387877  -0.2294179    0.246920    0.387830   -0.2294130
52482.00   0.246820   0.384346  -0.2289761    0.246880    0.384320   -0.2289960
52483.00   0.247096   0.380592  -0.2286673    0.247190    0.380540   -0.2287050
52484.00   0.247619   0.376810  -0.2284689    0.247690    0.376780   -0.2284900
52485.00   0.248459   0.373119  -0.2283114    0.248530    0.373170   -0.2283280
52486.00   0.249767   0.369842  -0.2281178    0.249840    0.369800   -0.2281490
52487.00   0.251195   0.366848  -0.2278583    0.251250    0.366800   -0.2278600
52488.00   0.252209   0.364110  -0.2275238    0.252240    0.364080   -0.2275160
52489.00   0.252951   0.361548  -0.2271092    0.253020    0.361480   -0.2271160
52490.00   0.253921   0.358980  -0.2265683    0.253980    0.358920   -0.2265870
52491.00   0.254925   0.356325  -0.2259038    0.254980    0.356280   -0.2259130
52492.00   0.255633   0.353419  -0.2251723    0.255770    0.353310   -0.2251650
52493.00   0.256726   0.350230  -0.2244566    0.256720    0.350180   -0.2244500
52494.00   0.257858   0.347410  -0.2238681    0.257930    0.347350   -0.2238700
52495.00   0.259013   0.344903  -0.2235232    0.259060    0.344730   -0.2235210
52496.00   0.259881   0.342253  -0.2234895    0.259930    0.342210   -0.2235000
52497.00   0.260387   0.339692  -0.2237494    0.260430    0.339680   -0.2237760
52498.00   0.260493   0.336844  -0.2242302    0.260510    0.336830   -0.2242470
52499.00   0.260687   0.333646  -0.2248094    0.260660    0.333730   -0.2248020
52500.00   0.260828   0.330859  -0.2253333    0.260880    0.330800   -0.2253290
52501.00   0.260774   0.328167  -0.2257140    0.260800    0.328160   -0.2257190
52502.00   0.260540   0.325597  -0.2258714    0.260590    0.325560   -0.2258670
52503.00   0.260229   0.322975  -0.2257922    0.260270    0.322960   -0.2258040
52504.00   0.259728   0.320286  -0.2255360    0.259760    0.320270   -0.2255640
52505.00   0.259106   0.317546  -0.2251760    0.259100    0.317490   -0.2251930
52506.00   0.258503   0.314720  -0.2247865    0.258500    0.314620   -0.2247810
52507.00   0.257794   0.311720  -0.2244519    0.257860    0.311680   -0.2244460
52508.00   0.257201   0.308634  -0.2242797    0.257220    0.308630   -0.2242690
52509.00   0.256792   0.305386  -0.2242788    0.256760    0.305340   -0.2242730
52510.00   0.256222   0.302075  -0.2243658    0.256260    0.302050   -0.2243560
52511.00   0.255523   0.298675  -0.2245688    0.255550    0.298650   -0.2245560
52512.00   0.254858   0.295170  -0.2248545    0.254880    0.295130   -0.2248520
52513.00   0.254463   0.291714  -0.2251742    0.254570    0.291610   -0.2251720
52514.00   0.254529   0.288453  -0.2254807    0.254600    0.288320   -0.2254850
52515.00   0.254519   0.285396  -0.2257157    0.254560    0.285420   -0.2257490
52516.00   0.254091   0.282309  -0.2258262    0.254150    0.282230   -0.2258220
52517.00   0.253545   0.279192  -0.2258030    0.253570    0.279080   -0.2258010
52518.00   0.252756   0.276056  -0.2256657    0.252800    0.276040   -0.2256610
52519.00   0.251578   0.272855  -0.2254402    0.251620    0.272820   -0.2254090
52520.00   0.250129   0.269689  -0.2251797    0.250140    0.269660   -0.2251190
52521.00   0.248953   0.266676  -0.2249860    0.248990    0.266590   -0.2249760
52522.00   0.248303   0.263660  -0.2249649    0.248290    0.263550   -0.2249850
52523.00   0.247358   0.260693  -0.2251708    0.247480    0.260610   -0.2251690
52524.00   0.246202   0.258028  -0.2257018    0.246250    0.257990   -0.2256930
52525.00   0.244623   0.255658  -0.2265511    0.244650    0.255640   -0.2265270
52526.00   0.242763   0.253201  -0.2275770    0.242770    0.253220   -0.2275570
52527.00   0.241036   0.250576  -0.2285921    0.241050    0.250530   -0.2286070
52528.00   0.239272   0.248027  -0.2294206    0.239380    0.247960   -0.2294510
52529.00   0.237442   0.245443  -0.2299704    0.237550    0.245520   -0.2299690
52530.00   0.235727   0.242781  -0.2303005    0.235820    0.242720   -0.2302950
52531.00   0.234195   0.239697  -0.2304384    0.234230    0.239620   -0.2304410
52532.00   0.232872   0.236809  -0.2304447    0.232900    0.236760   -0.2304400
52533.00   0.231666   0.234534  -0.2304053    0.231690    0.234540   -0.2303880
52534.00   0.230134   0.232605  -0.2303821    0.230150    0.232650   -0.2303780
52535.00   0.227992   0.230846  -0.2304091    0.228000    0.230880   -0.2304330
52536.00   0.225292   0.229151  -0.2305297    0.225360    0.229150   -0.2305380
52537.00   0.222316   0.227178  -0.2307597    0.222380    0.227190   -0.2307560
52538.00   0.219435   0.224964  -0.2310915    0.219440    0.224910   -0.2310880
52539.00   0.216745   0.222702  -0.2315018    0.216770    0.222670   -0.2314890
52540.00   0.214368   0.220362  -0.2319528    0.214380    0.220350   -0.2319350
52541.00   0.212100   0.217747  -0.2323967    0.212310    0.217770   -0.2323930
52542.00   0.210452   0.215446  -0.2327672    0.210510    0.215420   -0.2327630
52543.00   0.208767   0.213100  -0.2330159    0.208750    0.213110   -0.2329580
52544.00   0.206775   0.210842  -0.2331152    0.206800    0.210720   -0.2330990
52545.00   0.204745   0.208471  -0.2331567    0.204730    0.208400   -0.2332060
52546.00   0.202677   0.205888  -0.2330781    0.202690    0.205880   -0.2331410
52547.00   0.200592   0.203187  -0.2329247    0.200580    0.203140   -0.2329430
52548.00   0.198430   0.200445  -0.2327953    0.198520    0.200480   -0.2328000
52549.00   0.196564   0.198099  -0.2328142    0.196610    0.198090   -0.2328330
52550.00   0.194659   0.195695  -0.2330134    0.194670    0.195650   -0.2330330
52551.00   0.192452   0.193467  -0.2334663    0.192520    0.193410   -0.2334550
52552.00   0.189854   0.191374  -0.2342676    0.189930    0.191370   -0.2343080
52553.00   0.187313   0.189304  -0.2353188    0.187340    0.189270   -0.2353840
52554.00   0.184951   0.187197  -0.2364692    0.184980    0.187140   -0.2364880
52555.00   0.182522   0.185011  -0.2375451    0.182620    0.184970   -0.2375410
52556.00   0.180036   0.182676  -0.2384155    0.180170    0.182730   -0.2384380
52557.00   0.177936   0.180677  -0.2390205    0.177910    0.180620   -0.2390100
52558.00   0.175524   0.178743  -0.2393753    0.175550    0.178830   -0.2393640
52559.00   0.173126   0.176892  -0.2395524    0.173160    0.176910   -0.2395600
52560.00   0.170913   0.175068  -0.2396689    0.170950    0.175020   -0.2396870
52561.00   0.168481   0.173411  -0.2398339    0.168490    0.173340   -0.2398360
52562.00   0.165852   0.171533  -0.2401034    0.165930    0.171640   -0.2400990
52563.00   0.163384   0.170132  -0.2404951    0.163530    0.170080   -0.2405390
52564.00   0.161183   0.168869  -0.2410285    0.161140    0.168790   -0.2410910
52565.00   0.158396   0.167813  -0.2417084    0.158390    0.167740   -0.2417050
52566.00   0.154524   0.166697  -0.2424420    0.154650    0.166660   -0.2424460
52567.00   0.150245   0.165404  -0.2432013    0.150440    0.165330   -0.2432310
52568.00   0.146611   0.163868  -0.2439578    0.146600    0.163910   -0.2439770
52569.00   0.143148   0.162588  -0.2446889    0.143220    0.162700   -0.2446860
52570.00   0.139888   0.161306  -0.2453597    0.139950    0.161420   -0.2453520
52571.00   0.136555   0.160043  -0.2459212    0.136600    0.159880   -0.2459250
52572.00   0.132959   0.158365  -0.2463482    0.133050    0.158470   -0.2463450
52573.00   0.129479   0.156684  -0.2466410    0.129500    0.156810   -0.2466280
52574.00   0.125826   0.155193  -0.2468584    0.125880    0.155240   -0.2468390
52575.00   0.122277   0.154017  -0.2470415    0.122280    0.153930   -0.2470170
52576.00   0.118729   0.152877  -0.2472156    0.118900    0.152880   -0.2472120
52577.00   0.115378   0.152147  -0.2475286    0.115420    0.152150   -0.2475260
52578.00   0.111554   0.151452  -0.2480936    0.111560    0.151430   -0.2480760
52579.00   0.107456   0.150724  -0.2489322    0.107540    0.150700   -0.2489260
52580.00   0.103551   0.149991  -0.2500339    0.103570    0.149990   -0.2500350
52581.00   0.099863   0.149384  -0.2512752    0.099910    0.149380   -0.2512750
52582.00   0.096363   0.148926  -0.2525032    0.096410    0.148870   -0.2524980
52583.00   0.092454   0.148083  -0.2535988    0.092750    0.148250   -0.2535730
52584.00   0.088989   0.147567  -0.2544123    0.088800    0.147510   -0.2544100
52585.00   0.084733   0.146842  -0.2549895    0.084780    0.146840   -0.2549740
52586.00   0.080605   0.146169  -0.2553384    0.080700    0.146110   -0.2553240
52587.00   0.076653   0.145400  -0.2555385    0.076660    0.145430   -0.2555430
52588.00   0.072792   0.144872  -0.2556375    0.072840    0.144860   -0.2556750
52589.00   0.069204   0.144512  -0.2557455    0.069250    0.144500   -0.2557700
52590.00   0.065865   0.144240  -0.2559352    0.065950    0.144170   -0.2559250
52591.00   0.062931   0.143850  -0.2562653    0.063020    0.143850   -0.2562560
52592.00   0.059962   0.143707  -0.2567568    0.059990    0.143740   -0.2567520
52593.00   0.056305   0.143674  -0.2573501    0.056470    0.143620   -0.2573380
52594.00   0.052983   0.143654  -0.2579905    0.053070    0.143640   -0.2579920
52595.00   0.049731   0.143605  -0.2586403    0.049760    0.143600   -0.2586500
52596.00   0.046266   0.143164  -0.2592524    0.046290    0.143150   -0.2592520
52597.00   0.042668   0.142504  -0.2597790    0.042760    0.142590   -0.2597580
52598.00   0.039023   0.142080  -0.2601516    0.039060    0.142050   -0.2601350
52599.00   0.035643   0.141645  -0.2603927    0.035610    0.141620   -0.2603750
52600.00   0.032382   0.141439  -0.2605844    0.032530    0.141440   -0.2605540
52601.00   0.029455   0.141705  -0.2607451    0.029500    0.141590   -0.2607550
52602.00   0.026278   0.141919  -0.2609050    0.026290    0.141920   -0.2609170
52603.00   0.023146   0.142072  -0.2611561    0.023140    0.142090   -0.2611320
52604.00   0.020419   0.142111  -0.2615777    0.020440    0.142180   -0.2615560
52605.00   0.017702   0.141972  -0.2622236    0.017780    0.141910   -0.2622010
52606.00   0.014598   0.141668  -0.2631419    0.014610    0.141600   -0.2631340
52607.00   0.011103   0.141506  -0.2642958    0.011120    0.141530   -0.2642190
52608.00   0.007579   0.141384  -0.2656414    0.007650    0.141380   -0.2655300
52609.00   0.004190   0.141181  -0.2670650    0.004230    0.141160   -0.2669760
52610.00   0.000976   0.141175  -0.2684199    0.000980    0.141150   -0.2683720
52611.00  -0.002188   0.141366  -0.2695781   -0.002100    0.141540   -0.2695620
52612.00  -0.005190   0.142182  -0.2704599   -0.005140    0.142250   -0.2704590
52613.00  -0.008410   0.143068  -0.2710687   -0.008540    0.143130   -0.2710520
52614.00  -0.012360   0.144207  -0.2714357   -0.012430    0.144160   -0.2714150
52615.00  -0.016720   0.145538  -0.2717517   -0.016710    0.145520   -0.2717620
52616.00  -0.020888   0.146709  -0.2721330   -0.020860    0.146750   -0.2721450
52617.00  -0.024269   0.147737  -0.2726535   -0.024190    0.147790   -0.2726310
52618.00  -0.027099   0.149028  -0.2733480   -0.027050    0.149110   -0.2733250
52619.00  -0.030097   0.150624  -0.2742030   -0.029990    0.150660   -0.2742050
52620.00  -0.032910   0.152253  -0.2751980   -0.032910    0.152320   -0.2751850
52621.00  -0.036521   0.153643  -0.2762097   -0.036380    0.153690   -0.2762010
52622.00  -0.040135   0.154901  -0.2772696   -0.040130    0.154810   -0.2772850
52623.00  -0.044170   0.155905  -0.2782719   -0.044120    0.155800   -0.2783150
52624.00  -0.048085   0.156669  -0.2791553   -0.048100    0.156550   -0.2791780
52625.00  -0.051623   0.157274  -0.2798786   -0.051560    0.157350   -0.2798630
52626.00  -0.054557   0.158497  -0.2804448   -0.054500    0.158360   -0.2804270
52627.00  -0.056950   0.159883  -0.2808192   -0.056950    0.159770   -0.2808220
52628.00  -0.059147   0.161774  -0.2810419   -0.059110    0.161760   -0.2810310
52629.00  -0.061584   0.164084  -0.2812224   -0.061540    0.164060   -0.2812280
52630.00  -0.064259   0.166441  -0.2813994   -0.064250    0.166410   -0.2814080
52631.00  -0.066758   0.168646  -0.2816508   -0.066770    0.168630   -0.2816380
52632.00  -0.069104   0.170874  -0.2820935   -0.069100    0.170830   -0.2820620
52633.00  -0.071648   0.173153  -0.2828125   -0.071640    0.173150   -0.2827880
52634.00  -0.074203   0.175133  -0.2837772   -0.074230    0.175140   -0.2837740
52635.00  -0.076492   0.176860  -0.2849084   -0.076500    0.176820   -0.2849120
52636.00  -0.078749   0.178859  -0.2860947   -0.078730    0.178830   -0.2860920
52637.00  -0.081140   0.181116  -0.2872199   -0.081160    0.181130   -0.2872110
52638.00  -0.083425   0.183254  -0.2881773   -0.083470    0.183210   -0.2881680
52639.00  -0.085587   0.185612  -0.2889136   -0.085710    0.185460   -0.2889120
52640.00  -0.088506   0.187936  -0.2894400   -0.088460    0.187930   -0.2894480
52641.00  -0.091525   0.190250  -0.2897971   -0.091550    0.190200   -0.2897920
52642.00  -0.094535   0.192681  -0.2901029   -0.094510    0.192640   -0.2900920
52643.00  -0.097547   0.195185  -0.2904422   -0.097560    0.195210   -0.2904570
52644.00  -0.100674   0.197402  -0.2908236   -0.100680    0.197410   -0.2908460
52645.00  -0.103497   0.199315  -0.2913364   -0.103540    0.199310   -0.2913490
52646.00  -0.105918   0.201164  -0.2920312   -0.105960    0.201290   -0.2920180
52647.00  -0.108609   0.203326  -0.2928525   -0.108520    0.203380   -0.2928610
52648.00  -0.111066   0.205508  -0.2937266   -0.111060    0.205470   -0.2937380
52649.00  -0.113231   0.207881  -0.2946374   -0.113170    0.207880   -0.2946290
52650.00  -0.115263   0.210338  -0.2955678   -0.115240    0.210360   -0.2955520
52651.00  -0.117288   0.212631  -0.2964717   -0.117260    0.212610   -0.2964480
52652.00  -0.118995   0.214760  -0.2972660   -0.119000    0.214730   -0.2972470
52653.00  -0.120321   0.216851  -0.2979152   -0.120310    0.216890   -0.2979030
52654.00  -0.121679   0.219146  -0.2984219   -0.121570    0.219120   -0.2984020
52655.00  -0.122808   0.221634  -0.2987735   -0.122870    0.221530   -0.2987500
52656.00  -0.124297   0.224033  -0.2990067   -0.124280    0.224060   -0.2989930
52657.00  -0.126047   0.226509  -0.2992149   -0.125980    0.226530   -0.2992100
52658.00  -0.127673   0.228811  -0.2994968   -0.127580    0.228790   -0.2994690
52659.00  -0.128873   0.231030  -0.2999075   -0.128840    0.231010   -0.2998440
52660.00  -0.129940   0.233478  -0.3004639   -0.129910    0.233420   -0.3004010
52661.00  -0.131006   0.236356  -0.3011699   -0.130970    0.236350   -0.3011540
52662.00  -0.132220   0.239582  -0.3019920   -0.132140    0.239610   -0.3020130
52663.00  -0.133567   0.242395  -0.3028736   -0.133540    0.242440   -0.3028670
52664.00  -0.135144   0.244806  -0.3037659   -0.135120    0.244810   -0.3037500
52665.00  -0.136792   0.247042  -0.3045278   -0.136780    0.247020   -0.3045260
52666.00  -0.138126   0.249381  -0.3050546   -0.138090    0.249450   -0.3050560
52667.00  -0.138992   0.252107  -0.3053340   -0.138880    0.252210   -0.3053250
52668.00  -0.139269   0.255088  -0.3054123   -0.139280    0.255170   -0.3054140
52669.00  -0.139478   0.258219  -0.3054011   -0.139380    0.258240   -0.3053970
52670.00  -0.139794   0.261292  -0.3053653   -0.139870    0.261290   -0.3053620
52671.00  -0.141155   0.264059  -0.3053500   -0.141130    0.264050   -0.3053730
52672.00  -0.142642   0.266788  -0.3054336   -0.142570    0.266750   -0.3054490
52673.00  -0.144127   0.269650  -0.3056955   -0.144090    0.269670   -0.3056800
52674.00  -0.145231   0.272399  -0.3061850   -0.145260    0.272440   -0.3061760
52675.00  -0.146060   0.275320  -0.3068810   -0.146160    0.275280   -0.3068960
52676.00  -0.147316   0.277939  -0.3076581   -0.147270    0.278000   -0.3076810
52677.00  -0.148426   0.280393  -0.3084369   -0.148390    0.280430   -0.3084350
52678.00  -0.149667   0.283189  -0.3091443   -0.149610    0.283160   -0.3091510
52679.00  -0.151304   0.285945  -0.3097464   -0.151270    0.285920   -0.3097880
52680.00  -0.152949   0.288612  -0.3102376   -0.152910    0.288570   -0.3102810
52681.00  -0.154297   0.291302  -0.3106009   -0.154280    0.291370   -0.3106030
52682.00  -0.155365   0.294094  -0.3108547   -0.155300    0.294100   -0.3108090
52683.00  -0.155875   0.296851  -0.3110916   -0.155910    0.296780   -0.3110340
52684.00  -0.156091   0.299473  -0.3113852   -0.156160    0.299500   -0.3113730
52685.00  -0.156343   0.302128  -0.3117429   -0.156320    0.302110   -0.3117780
52686.00  -0.156302   0.304583  -0.3121947   -0.156290    0.304550   -0.3122450
52687.00  -0.155862   0.307063  -0.3128650   -0.155780    0.307060   -0.3128800
52688.00  -0.155323   0.310072  -0.3137985   -0.155280    0.310030   -0.3137900
52689.00  -0.154911   0.313488  -0.3149478   -0.154890    0.313550   -0.3149440
52690.00  -0.154784   0.317584  -0.3161986   -0.154700    0.317550   -0.3161840
52691.00  -0.155311   0.321366  -0.3174385   -0.155090    0.321380   -0.3174310
52692.00  -0.155475   0.324475  -0.3185303   -0.155490    0.324470   -0.3185360
52693.00  -0.155454   0.327396  -0.3193753   -0.155400    0.327390   -0.3193890
52694.00  -0.155123   0.330443  -0.3199700   -0.155070    0.330430   -0.3199750
52695.00  -0.154614   0.333493  -0.3203602   -0.154650    0.333430   -0.3203540
52696.00  -0.154637   0.336386  -0.3206182   -0.154530    0.336370   -0.3206160
52697.00  -0.154656   0.339306  -0.3208399   -0.154610    0.339280   -0.3208330
52698.00  -0.154375   0.342141  -0.3210741   -0.154360    0.342110   -0.3210690
52699.00  -0.153841   0.344649  -0.3213467   -0.153800    0.344630   -0.3213410
52700.00  -0.153198   0.347240  -0.3217410   -0.153150    0.347190   -0.3217350
52701.00  -0.152880   0.350202  -0.3222894   -0.152810    0.350190   -0.3222940
52702.00  -0.153092   0.353080  -0.3229464   -0.153040    0.353130   -0.3229420
52703.00  -0.153422   0.355842  -0.3236106   -0.153370    0.355830   -0.3236090
52704.00  -0.153763   0.358316  -0.3242961   -0.153700    0.358310   -0.3242970
52705.00  -0.154354   0.360787  -0.3250005   -0.154090    0.360750   -0.3249950
52706.00  -0.154534   0.363477  -0.3256463   -0.154490    0.363470   -0.3256600
52707.00  -0.154768   0.366339  -0.3262172   -0.154690    0.366290   -0.3262470
52708.00  -0.154911   0.369337  -0.3267117   -0.154860    0.369300   -0.3267360
52709.00  -0.155587   0.372368  -0.3271255   -0.155520    0.372380   -0.3271240
52710.00  -0.156437   0.375474  -0.3274535   -0.156400    0.375480   -0.3274420
52711.00  -0.157026   0.378713  -0.3277792   -0.157030    0.378590   -0.3277560
52712.00  -0.157691   0.381330  -0.3281342   -0.157290    0.381370   -0.3281250
52713.00  -0.157076   0.384012  -0.3286353   -0.157110    0.384010   -0.3286480
52714.00  -0.156943   0.386870  -0.3293660   -0.156910    0.386880   -0.3293890
52715.00  -0.156743   0.389761  -0.3303950   -0.156650    0.389760   -0.3304080
52716.00  -0.155936   0.392624  -0.3317189   -0.155950    0.392630   -0.3317120
52717.00  -0.154945   0.395674  -0.3332271   -0.154890    0.395810   -0.3332170
52718.00  -0.153875   0.399566  -0.3347675   -0.153840    0.399600   -0.3347600
52719.00  -0.153268   0.403517  -0.3361673   -0.153080    0.403390   -0.3361610
52720.00  -0.152322   0.406664  -0.3373037   -0.152280    0.406640   -0.3373110
52721.00  -0.151525   0.409589  -0.3381325   -0.151440    0.409600   -0.3381530
52722.00  -0.150576   0.412494  -0.3386755   -0.150480    0.412410   -0.3386950
52723.00  -0.148982   0.415439  -0.3390145   -0.149060    0.415390   -0.3390110
52724.00  -0.147578   0.418309  -0.3392556   -0.147490    0.418350   -0.3392450
52725.00  -0.145779   0.421212  -0.3395425   -0.145670    0.421160   -0.3395480
52726.00  -0.143452   0.424036  -0.3399480   -0.143350    0.424030   -0.3399430
52727.00  -0.140613   0.426885  -0.3404906   -0.140570    0.426870   -0.3404850
52728.00  -0.137880   0.429885  -0.3411865   -0.137770    0.429840   -0.3412060
52729.00  -0.135448   0.432832  -0.3420147   -0.135380    0.432830   -0.3420440
52730.00  -0.133253   0.435574  -0.3429313   -0.133250    0.435620   -0.3429290
52731.00  -0.131337   0.438596  -0.3438876   -0.131170    0.438590   -0.3438740
52732.00  -0.129096   0.441736  -0.3448712   -0.129050    0.441740   -0.3448740
52733.00  -0.127130   0.444678  -0.3458013   -0.126950    0.444670   -0.3457940
52734.00  -0.124629   0.447542  -0.3466152   -0.124580    0.447540   -0.3466170
52735.00  -0.122177   0.450759  -0.3473352   -0.122080    0.450760   -0.3473310
52736.00  -0.119826   0.454061  -0.3479283   -0.119780    0.454050   -0.3479260
52737.00  -0.117581   0.456994  -0.3483759   -0.117590    0.456990   -0.3483700
52738.00  -0.116238   0.459671  -0.3487087   -0.115960    0.459710   -0.3487010
52739.00  -0.114690   0.462343  -0.3490285   -0.114680    0.462350   -0.3490260
52740.00  -0.113539   0.464834  -0.3494229   -0.113230    0.464850   -0.3494180
52741.00  -0.111408   0.467511  -0.3499690   -0.111410    0.467490   -0.3499570
52742.00  -0.109399   0.470304  -0.3507694   -0.109290    0.470290   -0.3507470
52743.00  -0.107268   0.472883  -0.3518708   -0.107170    0.472880   -0.3518560
52744.00  -0.105224   0.475253  -0.3532336   -0.105260    0.475280   -0.3532260
52745.00  -0.103976   0.477415  -0.3547178   -0.103790    0.477410   -0.3547140
52746.00  -0.102241   0.479238  -0.3561391   -0.102200    0.479230   -0.3561370
52747.00  -0.100347   0.481207  -0.3573084   -0.100290    0.481160   -0.3572750
52748.00  -0.098110   0.483411  -0.3581655   -0.098020    0.483390   -0.3581420
52749.00  -0.095579   0.485678  -0.3586492   -0.095490    0.485660   -0.3586890
52750.00  -0.093129   0.487711  -0.3588349   -0.093040    0.487740   -0.3589020
52751.00  -0.090755   0.489518  -0.3588929   -0.090700    0.489620   -0.3588960
52752.00  -0.088601   0.491625  -0.3589248   -0.088490    0.491700   -0.3588860
52753.00  -0.086073   0.493677  -0.3590416   -0.085900    0.493740   -0.3590440
52754.00  -0.082835   0.495853  -0.3593016   -0.082770    0.495770   -0.3592960
52755.00  -0.080055   0.497996  -0.3596948   -0.079990    0.497960   -0.3596890
52756.00  -0.077683   0.500185  -0.3602410   -0.077590    0.500160   -0.3602360
52757.00  -0.075264   0.502396  -0.3609113   -0.075190    0.502440   -0.3609080
52758.00  -0.072945   0.504336  -0.3616574   -0.072840    0.504420   -0.3616510
52759.00  -0.070452   0.506168  -0.3624152   -0.070270    0.506180   -0.3624080
52760.00  -0.066884   0.508018  -0.3631068   -0.066850    0.508020   -0.3631080
52761.00  -0.063134   0.509849  -0.3636406   -0.063020    0.509870   -0.3636450
52762.00  -0.059460   0.511574  -0.3639858   -0.059380    0.511610   -0.3639710
52763.00  -0.056188   0.513428  -0.3641403   -0.056110    0.513430   -0.3640950
52764.00  -0.053251   0.515445  -0.3641271   -0.053140    0.515420   -0.3640860
52765.00  -0.050102   0.517481  -0.3640312   -0.050100    0.517520   -0.3640240
52766.00  -0.047177   0.519684  -0.3639292   -0.047150    0.519710   -0.3639140
52767.00  -0.044759   0.521707  -0.3638449   -0.044670    0.521610   -0.3638350
52768.00  -0.042316   0.523206  -0.3639183   -0.042140    0.523330   -0.3639110
52769.00  -0.039744   0.525015  -0.3642129   -0.039680    0.525050   -0.3642000
52770.00  -0.037767   0.526629  -0.3647435   -0.037690    0.526600   -0.3647260
52771.00  -0.036128   0.527945  -0.3655317   -0.036010    0.527970   -0.3655100
52772.00  -0.034478   0.529264  -0.3665666   -0.034400    0.529290   -0.3665540
52773.00  -0.032655   0.530583  -0.3677702   -0.032560    0.530530   -0.3677770
52774.00  -0.030523   0.531887  -0.3689547   -0.030430    0.531850   -0.3689700
52775.00  -0.028293   0.533225  -0.3699223   -0.028250    0.533180   -0.3699180
52776.00  -0.025981   0.534353  -0.3705531   -0.025890    0.534300   -0.3705330
52777.00  -0.023693   0.535468  -0.3709000   -0.023560    0.535470   -0.3708860
52778.00  -0.021358   0.536500  -0.3710701   -0.021250    0.536550   -0.3710520
52779.00  -0.018620   0.537522  -0.3712217   -0.018500    0.537530   -0.3712130
52780.00  -0.015410   0.538602  -0.3714380   -0.015430    0.538610   -0.3714480
52781.00  -0.012603   0.539688  -0.3717551   -0.012490    0.539640   -0.3717310
52782.00  -0.009866   0.540575  -0.3722105   -0.009800    0.540440   -0.3722000
52783.00  -0.007004   0.540972  -0.3727809   -0.006960    0.540960   -0.3727690
52784.00  -0.004106   0.541211  -0.3734260   -0.004030    0.541340   -0.3733950
52785.00  -0.001056   0.541528  -0.3740728   -0.000940    0.541610   -0.3740370
52786.00   0.002298   0.541977  -0.3746654    0.002370    0.541990   -0.3746410
52787.00   0.005837   0.542598  -0.3751705    0.005880    0.542640   -0.3751620
52788.00   0.009260   0.543591  -0.3755531    0.009390    0.543690   -0.3755520
52789.00   0.012429   0.544507  -0.3757844    0.012550    0.544580   -0.3757760
52790.00   0.015576   0.545546  -0.3758359    0.015640    0.545500   -0.3758550
52791.00   0.018416   0.546437  -0.3756855    0.018520    0.546410   -0.3757030
52792.00   0.021231   0.547100  -0.3753793    0.021340    0.546990   -0.3753690
